playerId,name,fullName,nationality,role,battingHand,playerJsonBowlingType,playerJsonBowlingHand,playerJsonBowlingStyle,metadataFoundForSameId,metadataName,metadataCountry,metadataBowlingType,metadataBowlingHand,metadataBowlingStyle,hasCricsheetRegisterMatch,cricsheetId
303427,Paul Stirling,Paul Robert Stirling,Ireland,all-rounder,right,spin,right,Off Break,yes,Paul Stirling,Ireland,spin,right,Right-arm offbreak,yes,cf494ffe
333000,Peter Moor,Peter Joseph Moor,Ireland,wicketkeeper-batsman,right,spin,right,Off Break,yes,Peter Moor,Ireland,spin,right,Right-arm offbreak,yes,a1d3540a
1295901,Reuben Wilson,Reuben Brian Wilson,Ireland,bowler,right,pace,right,Right-arm medium,yes,Reuben Wilson,Ireland,pace,right,Right-arm medium,yes,81b0935a
468573,Ross Adair,George Ross Adair,Ireland,bowler,right,spin,left,Slow left-arm orthodox,yes,Ross Adair,Ireland,spin,left,Slow left-arm orthodox,yes,4ec96094
303508,Shane Getkate,Shane Charles Getkate,Ireland,all-rounder,right,pace,right,Right-arm medium-fast,yes,Shane Getkate,Ireland,pace,right,Right-arm medium-fast,yes,c8065f31
1005257,Simi Singh,Simi Singh,Ireland,all-rounder,right,spin,right,Off Break,yes,Simi Singh,Ireland,spin,right,Right-arm offbreak,yes,c9945bdf
961401,Stephen Doheny,Stephen Thomas Doheny,Ireland,batsman,right,,,,yes,Stephen Doheny,Ireland,,,,yes,4992d6f6
547760,Theo van Woerkom,Theo Francis van Woerkom,Ireland,bowler,right,spin,left,Slow left-arm orthodox,yes,Theo van Woerkom,Ireland,spin,left,Slow left-arm orthodox,yes,70f2f922
1253296,Thomas Mayes,Thomas Mayes,Ireland,bowler,right,pace,right,Right-arm medium-fast,yes,Thomas Mayes,Ireland,pace,right,Right-arm medium-fast,yes,9aedf23b
1195143,Tim Tector,Tim Heatley Tector,Ireland,bowler,right,spin,right,Off Break,yes,Tim Tector,Ireland,spin,right,Right-arm offbreak,yes,0348f9a5
928073,William McClintock,William McClintock,Ireland,bowler,right,pace,right,Right-arm medium,yes,William McClintock,Ireland,pace,right,Right-arm medium,yes,b16ddb79
450860,Adam Milne,Adam Fraser Milne,New Zealand,bowler,right,pace,right,Right-arm fast,yes,Adam Milne,New Zealand,pace,right,Right-arm fast,yes,350bb1b1
1193546,Adithya Ashok,Adithya Ashok,New Zealand,bowler,right,spin,right,Leg Break Googly,yes,Adithya Ashok,New Zealand,spin,right,Legbreak googly,yes,321be7e3
595783,Ajaz Patel,Ajaz Yunus Patel,New Zealand,bowler,left,spin,left,Slow left-arm orthodox,yes,Ajaz Patel,New Zealand,spin,left,Slow left-arm orthodox,yes,fbd4f01f
1125536,Ben Lister,Benjamin George Lister,New Zealand,bowler,right,pace,left,Left-arm fast-medium,yes,Ben Lister,New Zealand,pace,left,Left-arm fast-medium,yes,79f5bc26
959769,Ben Sears,Benjamin Vincent Sears,New Zealand,bowler,right,pace,right,Right-arm medium-fast,yes,Ben Sears,New Zealand,pace,right,Right-arm medium-fast,yes,e1891e00
1410577,Bevon Jacobs,Bevon-John Jacobs,New Zealand,batsman,right,pace,right,Right-arm medium,yes,Bevon Jacobs,New Zealand,pace,right,Right-arm medium,yes,972f217b
854909,Blair Tickner,Blair Marshall Tickner,New Zealand,bowler,right,pace,right,Right-arm medium-fast,yes,Blair Tickner,New Zealand,pace,right,Right-arm medium-fast,yes,48ad3373
379890,Chad Bowes,Chad Jayson Bowes,New Zealand,bowler,right,pace,right,Right-arm medium,yes,Chad Bowes,New Zealand,pace,right,Right-arm medium,yes,45df0e72
526021,Cole McConchie,Cole Edward McConchie,New Zealand,bowler,right,spin,right,Off Break,yes,Cole McConchie,New Zealand,spin,right,Right-arm offbreak,yes,d285acaf
440517,Dane Cleaver,Dane Cleaver,New Zealand,wicketkeeper,right,spin,right,Leg Break,yes,Dane Cleaver,New Zealand,spin,right,Legbreak,yes,e3a949be
381743,Daryl Mitchell,Daryl Joseph Mitchell,New Zealand,all-rounder,right,pace,right,Right-arm medium,yes,Daryl Mitchell,New Zealand,pace,right,Right-arm medium,yes,eade4650
596099,Dean Foxcroft,Dean Foxcroft,New Zealand,batsman,right,spin,right,Off Break,yes,Dean Foxcroft,New Zealand,spin,right,Right-arm offbreak,yes,ed6894af
379140,Devon Conway,Devon Philip Conway,New Zealand,wicketkeeper-batsman,left,pace,right,Right-arm medium,yes,Devon Conway,New Zealand,pace,right,Right-arm medium,yes,df5a6881
362541,Doug Bracewell,Douglas Andrew John Bracewell,New Zealand,all-rounder,right,pace,right,Right-arm fast-medium,yes,Doug Bracewell,New Zealand,pace,right,Right-arm fast-medium,yes,2e9fdf9b
959759,Finn Allen,Finnley Hugh Allen,New Zealand,batsman,right,,,,yes,Finn Allen,New Zealand,,,,yes,bf74b130
823509,Glenn Phillips,Glenn Dominic Phillips,New Zealand,all-rounder,right,spin,right,Off Break,yes,Glenn Phillips,New Zealand,spin,right,Right-arm offbreak,yes,9a46c4e5
226493,Hamish Bennett,Hamish Kyle Bennett,New Zealand,bowler,left,pace,right,Right-arm medium-fast,yes,Hamish Bennett,New Zealand,pace,right,Right-arm medium-fast,yes,94238673
539511,Henry Nicholls,Henry Michael Nicholls,New Zealand,batsman,left,spin,right,Off Break,yes,Henry Nicholls,New Zealand,spin,right,Right-arm offbreak,yes,03521fd3
962831,Henry Shipley,Henry Burton Shipley,New Zealand,bowler,right,pace,right,Right-arm medium-fast,yes,Henry Shipley,New Zealand,pace,right,Right-arm medium-fast,yes,5426de63
559066,Ish Sodhi,Inderbir Singh Sodhi,New Zealand,all-rounder,right,spin,right,Leg Break,yes,Ish Sodhi,New Zealand,spin,right,Legbreak,yes,641ac5ff
547766,Jacob Duffy,Jacob Andrew Duffy,New Zealand,bowler,right,pace,right,Right-arm fast-medium,yes,Jacob Duffy,New Zealand,pace,right,Right-arm fast-medium,yes,dadbdb68
355269,James Neesham,James Douglas Sheahan Neesham,New Zealand,all-rounder,left,pace,right,Right-arm medium-fast,yes,James Neesham,New Zealand,pace,right,Right-arm medium-fast,yes,9219eff0
1206769,Jayden Lennox,Jayden Richard Lennox,New Zealand,bowler,left,spin,left,Slow left-arm orthodox,yes,Jayden Lennox,New Zealand,spin,left,Slow left-arm orthodox,yes,07793daf
928015,Josh Clarkson,Joshua Andrew Clarkson,New Zealand,bowler,right,pace,right,Right-arm medium,yes,Josh Clarkson,New Zealand,pace,right,Right-arm medium,yes,bed90114
1129634,Katene Clarke,Katene Dalton Clarke,New Zealand,bowler,right,pace,right,Right-arm medium-fast,yes,Katene Clarke,New Zealand,pace,right,Right-arm medium-fast,yes,7a12be0a
1193549,Kristian Clarke,Kristian David Charles Clarke,New Zealand,bowler,right,pace,right,Right-arm medium,yes,Kristian Clarke,New Zealand,pace,right,Right-arm medium,yes,1e1a8922
625960,Kyle Jamieson,Kyle Alex Jamieson,New Zealand,all-rounder,right,pace,right,Right-arm fast-medium,yes,Kyle Jamieson,New Zealand,pace,right,Right-arm fast-medium,yes,68c56d09
493773,Lockie Ferguson,Lachlan Hammond Ferguson,New Zealand,all-rounder,right,pace,right,Right-arm fast,yes,Lockie Ferguson,New Zealand,pace,right,Right-arm fast,yes,2f9d0389
438563,Mark Chapman,Mark Sinclair Chapman,New Zealand,batsman,left,spin,left,Slow left-arm orthodox,yes,Mark Chapman,New Zealand,spin,left,Slow left-arm orthodox,yes,7fa12533
1129635,Matt Fisher,Matthew John Fisher,New Zealand,bowler,right,pace,right,Right-arm medium-fast,yes,Matthew Fisher,New Zealand,pace,right,Right-arm medium-fast,yes,7068c81e
506612,Matt Henry,Matthew James Henry,New Zealand,all-rounder,right,pace,right,Right-arm fast-medium,yes,Matt Henry,New Zealand,pace,right,Right-arm fast-medium,yes,e84ac20c
326968,Michael Bracewell,Michael Gordon Bracewell,New Zealand,all-rounder,left,spin,right,Off Break,yes,Michael Bracewell,New Zealand,spin,right,Right-arm offbreak,yes,e38bce7a
622772,Michael Rae,Michael David Rae,New Zealand,bowler,right,pace,right,Right-arm medium-fast,yes,Michael Rae,New Zealand,pace,right,Right-arm medium-fast,yes,1c06d60a
380956,Michael Rippon,Michael James Grattan Rippon,New Zealand,all-rounder,right,spin,left,Left-arm wrist spin,yes,Michael Rippon,New Zealand,spin,left,Left-arm wrist-spin,yes,b03db6fa
1243738,Mitchell Hay,Mitchell James Hay,New Zealand,wicketkeeper,right,,,,yes,Mitchell Hay,New Zealand,,,,yes,732f711b
502714,Mitchell Santner,Mitchell Josef Santner,New Zealand,all-rounder,left,spin,left,Slow left-arm orthodox,yes,Mitchell Santner,New Zealand,spin,left,Slow left-arm orthodox,yes,e4a0deae
1360563,Muhammad Abbas,Muhammad Arslan Abbas,New Zealand,batsman,right,pace,left,Left-arm medium-fast,yes,Muhammad Abbas,New Zealand,pace,left,Left-arm medium-fast,yes,c3576908
959771,Nathan Smith,Nathan Gregory Smith,New Zealand,all-rounder,right,pace,right,Right-arm medium-fast,yes,Nathan Smith,New Zealand,pace,right,Right-arm medium-fast,yes,05b1aef8
559062,Nic Kelly,Nicholas Frederick Kelly,New Zealand,bowler,left,spin,left,Slow left-arm orthodox,yes,Nick Kelly,New Zealand,spin,left,Slow left-arm orthodox,yes,97f437ed
959767,Rachin Ravindra,Rachin Ravindra,New Zealand,all-rounder,left,spin,left,Slow left-arm orthodox,yes,Rachin Ravindra,New Zealand,spin,left,Slow left-arm orthodox,yes,ba5e1069
1161034,Raunaq Kapur,Raunaq Kapur,New Zealand,bowler,left,spin,right,Off Break,yes,Raunaq Kapur,New Zealand,spin,right,Right-arm offbreak,yes,8831b92e
1193528,Rhys Mariu,Rhys Andrew Mariu,New Zealand,batsman,right,pace,right,Right-arm medium,yes,Rhys Mariu,New Zealand,pace,right,Right-arm medium,yes,6d816d13
539548,Scott Kuggeleijn,Scott Christopher Kuggeleijn,New Zealand,bowler,right,pace,right,Right-arm fast-medium,yes,Scott Kuggeleijn,New Zealand,pace,right,Right-arm fast-medium,yes,fef92afc
1290929,Tim Robinson,Timothy Blake Robinson,New Zealand,batsman,right,pace,right,Right-arm medium,yes,Tim Robinson,New Zealand,pace,right,Right-arm medium,yes,5d664346
625964,Tim Seifert,Tim Louis Seifert,New Zealand,wicketkeeper-batsman,right,,,,yes,Tim Seifert,New Zealand,,,,yes,4663bd23
213674,Todd Astle,Todd Duncan Astle,New Zealand,bowler,right,spin,right,Leg Break,yes,Todd Astle,New Zealand,spin,right,Legbreak,yes,383dd431
440516,Tom Blundell,Thomas Ackland Blundell,New Zealand,wicketkeeper-batsman,right,spin,right,Off Break,yes,Tom Blundell,New Zealand,spin,right,Right-arm offbreak,yes,21e5f325
388802,Tom Latham,Thomas William Maxwell Latham,New Zealand,wicketkeeper-batsman,left,pace,right,Right-arm medium,yes,Tom Latham,New Zealand,pace,right,Right-arm medium,yes,e824e6ee
277912,Trent Boult,Trent Alexander Boult,New Zealand,all-rounder,right,pace,left,Left-arm fast-medium,yes,Trent Boult,New Zealand,pace,left,Left-arm fast-medium,yes,a818c1be
1211825,Will O'Rourke,William Peter O'Rourke,New Zealand,all-rounder,right,pace,right,Right-arm fast,yes,Will O’Rourke,New Zealand,pace,right,Right-arm fast,yes,cb9b8664
547749,Will Young,William Alexander Young,New Zealand,batsman,right,spin,right,Off Break,yes,Will Young,New Zealand,spin,right,Right-arm offbreak,yes,8afe73e2
793441,Aamer Jamal,Aamer Jamal,Pakistan,all-rounder,right,pace,right,Right-arm medium-fast,yes,Aamer Jamal,Pakistan,pace,right,Right-arm medium-fast,yes,a8e54ef4
1158538,Abbas Afridi,Muhammad Abbas Afridi,Pakistan,bowler,right,pace,right,Right-arm medium-fast,yes,Abbas Afridi,Pakistan,pace,right,Right-arm medium-fast,yes,2cec2a92
1073106,Abdul Samad,Abdul Samad,Pakistan,batsman,right,,,,no,,,,,,yes,8e554b6b
1398224,Abdullah Fazal,Abdullah Fazal,Pakistan,batsman,left,,,,yes,Abdullah Fazal,Pakistan,,,,yes,88fece92
922941,Abdullah Shafique,Abdullah Shafique,Pakistan,batsman,right,spin,right,Off Break,yes,Abdullah Shafique,Pakistan,spin,right,Right-arm offbreak,yes,fc2fffb5
39950,Abid Ali,Abid Ali,Pakistan,batsman,right,spin,right,Leg Break,yes,Abid Ali,Pakistan,spin,right,Legbreak,yes,5d836a72
734459,Abrar Ahmed,Abrar Ahmed,Pakistan,bowler,right,spin,right,Leg Break Googly,yes,Abrar Ahmed,Pakistan,spin,right,Legbreak googly,yes,abb7c76c
1249564,Ahmed Daniyal,Ahmed Daniyal,Pakistan,bowler,right,pace,right,Right-arm medium-fast,yes,Ahmed Daniyal,Pakistan,pace,right,Right-arm medium-fast,yes,9656afbf
1203669,Akif Javed,Akif Javed,Pakistan,bowler,right,pace,left,Left-arm medium-fast,yes,Akif Javed,Pakistan,pace,left,Left-arm medium-fast,yes,99d7d5b7
1332783,Arafat Minhas,Arafat Minhas,Pakistan,all-rounder,left,spin,left,Slow left-arm orthodox,yes,1332783,,,,,yes,f2e8b37c
1130463,Arshad Iqbal,Arshad Iqbal,Pakistan,bowler,right,pace,right,Right-arm medium-fast,yes,Arshad Iqbal,Pakistan,pace,right,Right-arm medium-fast,yes,ed031922
385065,Asif Afridi,Asif Khan Afridi,Pakistan,bowler,left,spin,left,Slow left-arm orthodox,yes,Asif Afridi,Pakistan,spin,left,Slow left-arm orthodox,yes,9489623e
494230,Asif Ali,Asif Ali,Pakistan,batsman,right,spin,right,Off Break,yes,Asif Ali,Pakistan,spin,right,Right-arm offbreak,yes,0a4736eb
1137262_SPLIT_T20_UNKNOWN,Azam Khan,Azam Khan,Pakistan,wicketkeeper-batsman,right,,,,no,,,,,,no,
1339355,Azan Awais,Azan Awais,Pakistan,batsman,left,,,,yes,Azan Awais,Pakistan,,,,yes,89f1d2d6
348144,Babar Azam,Mohammad Babar Azam,Pakistan,batsman,right,spin,right,Off Break,yes,Babar Azam,Pakistan,spin,right,Right-arm offbreak,yes,8a75e999
793411,Danish Aziz,Danish Aziz,Pakistan,bowler,left,spin,left,Slow left-arm orthodox,yes,Danish Aziz,Pakistan,spin,left,Slow left-arm orthodox,yes,a4799701
681117,Faheem Ashraf,Faheem Ashraf,Pakistan,all-rounder,left,pace,right,Right-arm medium,yes,Faheem Ashraf,Pakistan,pace,right,Right-arm medium,yes,bd4ea627
1171134,Faisal Akram,Faisal Akram,Pakistan,bowler,left,spin,left,Left-arm wrist spin,yes,Faisal Akram,Pakistan,spin,left,Left-arm wrist-spin,yes,14661bf3
512191,Fakhar Zaman,Fakhar Zaman,Pakistan,batsman,left,spin,left,Slow left-arm orthodox,yes,Fakhar Zaman,Pakistan,spin,left,Slow left-arm orthodox,yes,1777c020
40250,Fawad Alam,Fawad Alam,Pakistan,batsman,left,spin,left,Slow left-arm orthodox,yes,Fawad Alam,Pakistan,spin,left,Slow left-arm orthodox,yes,61f05b05
1295902,Ghazi Ghori,Muhammad Ghazi Ghori,Pakistan,batsman,right,,,,yes,Ghazi Ghori,Pakistan,,,,yes,28b61a48
1160970,Haider Ali,Haider Ali,Pakistan,batsman,left,spin,left,Slow left-arm orthodox,no,,,,,,yes,dd572696
1161606,Haris Rauf,Haris Rauf,Pakistan,bowler,right,pace,right,Right-arm fast,yes,Haris Rauf,Pakistan,pace,right,Right-arm fast,yes,24bb1c2f
318788,Haris Sohail,Haris Sohail,Pakistan,batsman,left,spin,left,Slow left-arm orthodox,yes,Haris Sohail,Pakistan,spin,left,Slow left-arm orthodox,yes,7cd0a092
681305,Hasan Ali,Hasan Ali,Pakistan,bowler,right,pace,right,Right-arm medium-fast,yes,Hasan Ali,Pakistan,pace,right,Right-arm medium-fast,yes,2911de16
1398125,Hasan Nawaz,Hasan Nawaz,Pakistan,batsman,right,pace,right,Right-arm medium,yes,Hasan Nawaz,Pakistan,pace,right,Right-arm medium,yes,26a8b2fe
1171127,Haseebullah Khan,Haseebullah Khan,Pakistan,batsman,left,,,,yes,Haseebullah Khan,Pakistan,,,,yes,5691931a
628240,Hussain Talat,Mohammad Hussain Talat,Pakistan,batsman,left,pace,right,Right-arm medium-fast,yes,Hussain Talat,Pakistan,pace,right,Right-arm medium-fast,yes,bb4b445b
480603,Iftikhar Ahmed,Iftikhar Ahmed,Pakistan,all-rounder,right,spin,right,Off Break,no,,,,,,yes,29e253dd
568276,Imam-ul-Haq,Imam-ul-Haq,Pakistan,batsman,left,,,,yes,Imam-ul-Haq,Pakistan,,,,yes,40c041ea
1402359,Jahandad Khan,Jahandad Khan,Pakistan,bowler,left,pace,left,Left-arm medium-fast,yes,Jahandad Khan,Pakistan,pace,left,Left-arm medium-fast,yes,22d73540
623636,Kamran Ghulam,Kamran Ghulam,Pakistan,batsman,right,spin,left,Slow left-arm orthodox,yes,Kamran Ghulam,Pakistan,spin,left,Slow left-arm orthodox,yes,35f4cf7e
1282247,Kashif Ali,Kashif Ali,Pakistan,bowler,,,,,no,,,,,,yes,4fcd2b6b
1329699,Khawaja Nafay,Khawaja Muhammad Nafay,Pakistan,bowler,right,spin,right,Off Break,yes,Khawaja Nafay,Pakistan,spin,right,Right-arm offbreak,yes,3cf54e77
716733,Khushdil Shah,Khushdil Shah,Pakistan,all-rounder,left,spin,left,Slow left-arm orthodox,yes,Khushdil Shah,Pakistan,spin,left,Slow left-arm orthodox,yes,fce581b5
1244154,Maaz Sadaqat,Maaz Sadaqat,Pakistan,all-rounder,left,spin,left,Slow left-arm orthodox,yes,Maaz Sadaqat,Pakistan,spin,left,Slow left-arm orthodox,yes,6d9560f3
556684,Mir Hamza,Mir Hamza,Pakistan,bowler,left,pace,left,Left-arm medium,yes,Mir Hamza,Pakistan,pace,left,Left-arm medium,yes,cb1a782a
652507,Mirza Baig,Mirza Baig,Pakistan,batsman,,,,,no,,,,,,yes,cd14fffb
389666,Mohammad Abbas,Mohammad Abbas,Pakistan,bowler,right,pace,right,Right-arm medium-fast,yes,Mohammad Abbas,Pakistan,pace,right,Right-arm medium-fast,yes,a089f93f
343069,Mohammad Ali,Mohammad Ali,Pakistan,bowler,,pace,right,Right-arm fast,no,,,,,,yes,8c0a86ef
1205559,Mohammad Haris,Mohammad Haris,Pakistan,wicketkeeper,right,spin,right,Off Break,yes,1205559,,,,,yes,ff3f6fc1
1158100,Mohammad Hasnain,Mohammad Hasnain,Pakistan,bowler,right,pace,right,Right-arm fast,yes,Mohammad Hasnain,Pakistan,pace,right,Right-arm fast,yes,8596fe80
348148,Mohammad Nawaz,Mohammad Nawaz,Pakistan,all-rounder,left,spin,left,Slow left-arm orthodox,yes,Mohammad Nawaz,Pakistan,spin,left,Slow left-arm orthodox,yes,3086f7a4
323389,Mohammad Rizwan,Mohammad Rizwan,Pakistan,wicketkeeper-batsman,right,pace,right,Right-arm medium,yes,Mohammad Rizwan,Pakistan,pace,right,Right-arm medium,yes,2f26ac1a
1185538,Mohammad Wasim,Mohammad Wasim,Pakistan,bowler,right,pace,right,Right-arm fast-medium,no,,,,,,yes,9e9af5f2
1217487,Mubasir Khan,Mubasir Khan,Pakistan,bowler,right,spin,right,Off Break,yes,Mubasir Khan,Pakistan,spin,right,Right-arm offbreak,yes,7264b765
1212781,Muhammad Hurraira,Muhammad Hurraira,Pakistan,batsman,right,,,,no,,,,,,yes,9d2d03ef
1199426,Muhammad Irfan,Muhammad Irfan Khan,Pakistan,bowler,right,pace,right,Right-arm medium-fast,yes,Irfan Khan,Pakistan,pace,right,Right-arm medium-fast,yes,ee95065d
1158088,Naseem Shah,Naseem Shah,Pakistan,bowler,right,pace,right,Right-arm fast,yes,Naseem Shah,Pakistan,pace,right,Right-arm fast,yes,9c9af282
238672,Noman Ali,Noman Ali,Pakistan,bowler,left,spin,left,Slow left-arm orthodox,no,,,,,,yes,54c58a5e
1126059,Omair Yousuf,Omair Bin Yousuf,Pakistan,batsman,right,,,,yes,Omair Yousuf,Pakistan,,,,yes,f8e3c0f8
1185475,Qasim Akram,Qasim Akram,Pakistan,bowler,right,spin,right,Off Break,yes,Qasim Akram,Pakistan,spin,right,Right-arm offbreak,yes,b6359668
1092313,Rohail Nazir,Rohail Nazir,Pakistan,batsman,right,,,,yes,Rohail Nazir,Pakistan,,,,yes,522bea89
1339104,Saad Masood,Chaudhry Saad Masood,Pakistan,all-rounder,right,spin,right,Leg Break Googly,yes,Saad Masood,Pakistan,spin,right,Legbreak googly,yes,b2498b5d
647785,Sahibzada Farhan,Sahibzada Farhan,Pakistan,batsman,right,,,,yes,Sahibzada Farhan,Pakistan,,,,yes,1aba45cd
1161031,Saim Ayub,Saim Ayub,Pakistan,all-rounder,left,spin,right,Off Break,yes,Saim Ayub,Pakistan,spin,right,Right-arm offbreak,yes,33609a8c
623977,Salman Agha,Salman Agha,Pakistan,all-rounder,right,spin,right,Off Break,no,,,,,,yes,89c16049
1252522,Salman Mirza,Mohammad Salman Mirza,Pakistan,bowler,right,pace,left,Left-arm fast,yes,Salman Mirza,Pakistan,pace,left,Left-arm fast,yes,7ab1eab7
652687,Saud Shakeel,Saud Shakeel,Pakistan,batsman,left,spin,left,Slow left-arm orthodox,yes,Saud Shakeel,Pakistan,spin,left,Slow left-arm orthodox,yes,d07c1b2f
922943,Shadab Khan,Shadab Khan,Pakistan,all-rounder,right,spin,right,Leg Break,yes,Shadab Khan,Pakistan,spin,right,Legbreak,yes,9de62878
1072470,Shaheen Afridi,Shaheen Shah Afridi,Pakistan,bowler,left,pace,left,Left-arm fast,yes,Shaheen Shah Afridi,Pakistan,pace,left,Left-arm fast,yes,45a7e761
1203995,Shahnawaz Dahani,Shahnawaz Dahani,Pakistan,bowler,right,pace,right,Right-arm fast-medium,no,,,,,,yes,7ccbb09f
1339105,Shamyl Hussain,Shamyl Hussain,Pakistan,batsman,left,,,,yes,Shamyl Hussain,Pakistan,,,,yes,d3395043
233901,Shan Masood,Shan Masood Khan,Pakistan,batsman,left,pace,right,Right-arm medium-fast,yes,Shan Masood,Pakistan,pace,right,Right-arm medium-fast,yes,6843a783
227762,Sharjeel Khan,Sharjeel Khan,Pakistan,batsman,left,spin,right,Leg Break,yes,Sharjeel Khan,Pakistan,spin,right,Legbreak,yes,193ef196
43266,Sohaib Maqsood,Sohaib Maqsood,Pakistan,batsman,right,spin,right,Off Break,yes,Sohaib Maqsood,Pakistan,spin,right,Right-arm offbreak,yes,b98b5e1c
1329697,Sufyan Moqim,Sufyan Moqim,Pakistan,bowler,left,spin,left,Left-arm wrist spin,no,,,,,,yes,4277234d
824159,Tayyab Tahir,Tayyab Tahir,Pakistan,bowler,right,spin,right,Leg Break Googly,yes,Tayyab Tahir,Pakistan,spin,right,Legbreak googly,yes,431f8af4
647667,Usama Mir,Usama Mir,Pakistan,bowler,right,spin,right,Leg Break,yes,Usama Mir,Pakistan,spin,right,Legbreak,yes,6dd8b88c
348152,Usman Qadir,Usman Qadir,Pakistan,bowler,left,spin,right,Leg Break,yes,Usman Qadir,Pakistan,spin,right,Legbreak,yes,33742f04
1333415,Usman Tariq,Usman Tariq,Pakistan,bowler,right,spin,right,Off Break,yes,Usman Tariq,Pakistan,spin,right,Right-arm offbreak,yes,e94d1dcd
43685,Yasir Shah,Yasir Shah,Pakistan,bowler,right,spin,right,Leg Break Googly,yes,Yasir Shah,Pakistan,spin,right,Legbreak googly,yes,f2800ef3
348154,Zafar Gohar,Zafar Gohar Khan,Pakistan,all-rounder,left,spin,left,Slow left-arm orthodox,yes,Zafar Gohar,Pakistan,spin,left,Slow left-arm orthodox,yes,9fd3a210
433614,Zahid Mahmood,Zahid Mahmood,Pakistan,bowler,right,spin,right,Leg Break,yes,Zahid Mahmood,Pakistan,spin,right,Legbreak,yes,ba158afd
1272475,Zaman Khan,Zaman Khan,Pakistan,bowler,right,pace,right,Right-arm fast,yes,Zaman Khan,Pakistan,pace,right,Right-arm fast,yes,28392e11
600498,Aiden Markram,Aiden Kyle Markram,South Africa,batsman,right,spin,right,Off Break,yes,Aiden Markram,South Africa,spin,right,Right-arm offbreak,yes,6a26221c
540316,Andile Phehlukwayo,Andile Lucky Phehlukwayo,South Africa,all-rounder,left,pace,right,Right-arm medium-fast,yes,Andile Phehlukwayo,South Africa,pace,right,Right-arm medium-fast,yes,ab6b1c45
1070754,Andile Simelane,Andile Simelane,South Africa,bowler,right,pace,right,Right-arm fast,yes,Andile Simelane,South Africa,pace,right,Right-arm fast,yes,ebb74564
481979,Anrich Nortje,Anrich Arno Nortje,South Africa,bowler,right,pace,right,Right-arm fast,yes,Anrich Nortje,South Africa,pace,right,Right-arm fast,yes,acdc62f5
379927,Beuran Hendricks,Beuran Eric Hendricks,South Africa,bowler,left,pace,left,Left-arm fast-medium,yes,Beuran Hendricks,South Africa,pace,left,Left-arm fast-medium,yes,b56dc5f7
553249,Bjorn Fortuin,Bjorn Carl Fortuin,South Africa,all-rounder,right,spin,left,Slow left-arm orthodox,yes,Bjorn Fortuin,South Africa,spin,left,Slow left-arm orthodox,yes,9a2fc964
596137,Clyde Fortuin,Clyde Fortuin,South Africa,batsman,right,,,,yes,Clyde Fortuin,South Africa,,,,yes,f25cebec
949461,Codi Yusuf,Codi Ethan Yusuf,South Africa,bowler,right,pace,right,Right-arm medium,yes,Codi Yusuf,South Africa,pace,right,Right-arm medium,yes,f2397e48
429224,Connor Esterhuizen,Connor Esterhuizen,South Africa,batsman,right,,,,no,,,,,,yes,1a950c8c
594322,Corbin Bosch,Corbin Bosch,South Africa,all-rounder,right,pace,right,Right-arm fast-medium,no,,,,,,yes,172dff15
327947,Dane Paterson,Dane Paterson,South Africa,bowler,right,pace,right,Right-arm fast-medium,no,,,,,,yes,462d7c62
379926,Dane Piedt,Dane Leeroy Piedt,South Africa,bowler,right,spin,right,Off Break,yes,Dane Piedt,South Africa,spin,right,Right-arm offbreak,yes,537f5ab2
501907,Daryn Dupavillon,Daryn Miles Dupavillon,South Africa,bowler,right,pace,right,Right-arm fast,yes,Daryn Dupavillon,South Africa,pace,right,Right-arm fast,yes,7cb2d9d2
498585,David Bedingham,David Guy Bedingham,South Africa,batsman,right,,,,yes,David Bedingham,South Africa,,,,yes,a1b69936
321777,David Miller,David Andrew Miller,South Africa,batsman,left,spin,right,Off Break,yes,David Miller,South Africa,spin,right,Right-arm offbreak,yes,d67d5f00
1070665,Dewald Brevis,Dewald Brevis,South Africa,batsman,right,spin,right,Leg Break,yes,Dewald Brevis,South Africa,spin,right,Legbreak,yes,844e79d1
23585,Dian Forrester,Dian Forrester,South Africa,batsman,left,,,,no,,,,,,yes,17bcec2a
698315,Donovan Ferreira,Donovan Ferreira,South Africa,bowler,right,spin,right,Off Break,yes,Donovan Ferreira,South Africa,spin,right,Right-arm offbreak,yes,f0af99a7
486679,Duanne Olivier,Duanne Olivier,South Africa,bowler,right,pace,right,Right-arm fast-medium,yes,Duanne Olivier,South Africa,pace,right,Right-arm fast-medium,yes,a8e56914
327830,Dwaine Pretorius,Dwaine Pretorius,South Africa,all-rounder,right,pace,right,Right-arm medium-fast,no,,,,,,yes,11614d87
698343,Eathan Bosch,Eathan Bosch,South Africa,bowler,right,pace,right,Right-arm fast,yes,Eathan Bosch,South Africa,pace,right,Right-arm fast,yes,28d6c44d
481975,Edward Moore,Edward Michael Moore,South Africa,bowler,left,spin,right,Off Break,yes,Edward Moore,South Africa,spin,right,Right-arm offbreak,yes,6ca6d885
481875,George Linde,George Fredrik Linde,South Africa,all-rounder,left,spin,left,Slow left-arm orthodox,yes,George Linde,South Africa,spin,left,Slow left-arm orthodox,yes,e5437608
596010,Gerald Coetzee,Gerald Coetzee,South Africa,bowler,right,pace,right,Right-arm fast,yes,Gerald Coetzee,South Africa,pace,right,Right-arm fast,yes,3204c99f
