format,playerId,name,fullName,nationality,role,battingHand,hasCricsheetId,bowlingTypeFaced,runs,balls,outs,average,strikeRate,fours,sixes,boundaryRuns,boundaryRunPercent,dotBalls,dotBallPercent,deliveriesSeen,metadataBowlerDeliveries,playerJsonBowlerDeliveries,dismissalKinds
test,722303,Matthew Renshaw,Matthew Thomas Renshaw,Australia,batsman,left,yes,pace,212,671,9,23.56,31.59,30,0,120,56.6,568,84.65,677,677,0,bowled:1; caught:7; lbw:1
test,722303,Matthew Renshaw,Matthew Thomas Renshaw,Australia,batsman,left,yes,spin,360,713,10,36.0,50.49,38,3,170,47.22,524,73.49,713,642,71,bowled:1; caught:4; lbw:4; stumped:1
test,605575,Matthew Short,Matthew William Short,Australia,batsman,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,605575,Matthew Short,Matthew William Short,Australia,batsman,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,376169,Michael Neser,Michael Gertges Neser,Australia,bowler,right,yes,pace,130,240,6,21.67,54.17,19,1,82,63.08,184,76.67,242,242,0,bowled:2; caught:3; caught and bowled:1
test,376169,Michael Neser,Michael Gertges Neser,Australia,bowler,right,yes,spin,1,16,1,1.0,6.25,0,0,0,0.0,15,93.75,16,16,0,lbw:1
test,272450,Mitchell Marsh,Mitchell Ross Marsh,Australia,all-rounder,right,yes,pace,1174,1921,46,25.52,61.11,168,11,738,62.86,1419,73.87,1938,1913,25,bowled:8; caught:26; caught and bowled:2; lbw:10
test,272450,Mitchell Marsh,Mitchell Ross Marsh,Australia,all-rounder,right,yes,spin,800,1532,23,34.78,52.22,84,21,462,57.75,1142,74.54,1534,1447,87,bowled:1; caught:18; lbw:4
test,1213979,Mitchell Owen,Mitchell J Owen,Australia,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,1213979,Mitchell Owen,Mitchell J Owen,Australia,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,311592,Mitchell Starc,Mitchell Aaron Starc,Australia,all-rounder,left,yes,pace,1422,2412,80,17.77,58.96,175,9,754,53.02,1737,72.01,2453,2321,132,bowled:16; caught:53; caught and bowled:3; lbw:6; run out:2
test,311592,Mitchell Starc,Mitchell Aaron Starc,Australia,all-rounder,left,yes,spin,983,1621,36,27.31,60.64,70,40,520,52.9,1133,69.9,1622,1537,85,bowled:10; caught:19; caught and bowled:2; lbw:4; run out:1
test,590326,Mitchell Swepson,Mitchell Joseph Swepson,Australia,bowler,right,yes,pace,18,17,2,9.0,105.88,3,0,12,66.67,9,52.94,17,17,0,bowled:2
test,590326,Mitchell Swepson,Mitchell Joseph Swepson,Australia,bowler,right,yes,spin,7,31,2,3.5,22.58,0,0,0,0.0,27,87.1,31,19,12,bowled:1; lbw:1
test,826915,Nathan Ellis,Nathan Ellis,Australia,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,826915,Nathan Ellis,Nathan Ellis,Australia,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,272279,Nathan Lyon,Nathan Michael Lyon,Australia,bowler,right,yes,pace,1071,1864,76,14.09,57.46,143,11,638,59.57,1423,76.34,1880,1818,62,bowled:20; caught:43; lbw:13
test,272279,Nathan Lyon,Nathan Michael Lyon,Australia,bowler,right,yes,spin,512,1253,47,10.89,40.86,57,3,246,48.05,981,78.29,1253,1225,28,bowled:9; caught:20; caught and bowled:2; lbw:16
test,1124290,Nathan McSweeney,Nathan A McSweeney,Australia,batsman,right,yes,pace,72,205,5,14.4,35.12,11,0,44,61.11,174,84.88,206,194,12,caught:3; lbw:2
test,1124290,Nathan McSweeney,Nathan A McSweeney,Australia,batsman,right,yes,spin,0,6,0,,0.0,0,0,0,,6,100.0,6,6,0,
test,1418371,Oliver Peake,Oliver John Peake,Australia,all-rounder,left,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,1418371,Oliver Peake,Oliver John Peake,Australia,all-rounder,left,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,489889,Pat Cummins,Patrick James Cummins,Australia,all-rounder,right,yes,pace,936,2007,67,13.97,46.64,97,9,442,47.22,1544,76.93,2037,1965,72,bowled:12; caught:46; lbw:9
test,489889,Pat Cummins,Patrick James Cummins,Australia,all-rounder,right,yes,spin,601,1223,25,24.04,49.14,55,25,370,61.56,962,78.66,1224,1166,58,bowled:7; caught:12; caught and bowled:1; lbw:5
test,961713,Riley Meredith,Riley Patrick Meredith,Australia,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,961713,Riley Meredith,Riley Patrick Meredith,Australia,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,1393951,Sam Konstas,Sam Konstas,Australia,batsman,right,yes,pace,161,278,9,17.89,57.91,20,2,92,57.14,211,75.9,285,227,58,bowled:3; caught:4; lbw:2
test,1393951,Sam Konstas,Sam Konstas,Australia,batsman,right,yes,spin,2,6,1,2.0,33.33,0,0,0,0.0,4,66.67,6,6,0,lbw:1
test,826679,Samuel Heazlett,Samuel Daly Heazlett,Australia,batsman,left,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,826679,Samuel Heazlett,Samuel Daly Heazlett,Australia,batsman,left,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,446548,Scott Boland,Scott Michael Boland,Australia,bowler,right,yes,pace,111,299,13,8.54,37.12,16,0,64,57.66,247,82.61,301,293,8,bowled:3; caught:8; caught and bowled:1; lbw:1
test,446548,Scott Boland,Scott Michael Boland,Australia,bowler,right,yes,spin,14,93,2,7.0,15.05,1,0,4,28.57,84,90.32,94,94,0,bowled:1; caught:1
test,398666,Sean Abbott,Sean Anthony Abbott,Australia,all-rounder,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,398666,Sean Abbott,Sean Anthony Abbott,Australia,all-rounder,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,1123718,Spencer Johnson,Spencer Henry Johnson,Australia,bowler,left,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,1123718,Spencer Johnson,Spencer Henry Johnson,Australia,bowler,left,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,267192,Steven Smith,Steven Peter Devereux Smith,Australia,batsman,right,yes,pace,6273,11697,117,53.62,53.63,778,23,3250,51.81,8657,74.01,11854,11601,253,bowled:19; caught:74; caught and bowled:1; lbw:20; run out:3
test,267192,Steven Smith,Steven Peter Devereux Smith,Australia,batsman,right,yes,spin,4096,7431,68,60.24,55.12,355,44,1684,41.11,5034,67.74,7447,7040,407,bowled:14; caught:31; caught and bowled:3; lbw:14; run out:2; stumped:4
test,1170471,Tanveer Sangha,Tanveer Singh Sangha,Australia,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,1170471,Tanveer Sangha,Tanveer Singh Sangha,Australia,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,892749,Tim David,Timothy Hays David,Australia,batsman,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,892749,Tim David,Timothy Hays David,Australia,batsman,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,1193685,Todd Murphy,Todd Raymond Murphy,Australia,bowler,left,yes,pace,86,92,5,17.2,93.48,12,3,66,76.74,61,66.3,94,94,0,bowled:2; caught:1; lbw:2
test,1193685,Todd Murphy,Todd Raymond Murphy,Australia,bowler,left,yes,spin,36,112,4,9.0,32.14,3,0,12,33.33,90,80.36,112,112,0,bowled:1; caught:1; lbw:2
test,530011,Travis Head,Travis Michael Head,Australia,batsman,left,yes,pace,3199,4201,78,41.01,76.15,419,24,1820,56.89,2714,64.6,4267,4059,208,bowled:18; caught:53; lbw:7
test,530011,Travis Head,Travis Michael Head,Australia,batsman,left,yes,spin,1349,2259,25,53.96,59.72,134,17,638,47.29,1521,67.33,2260,2186,74,bowled:5; caught:12; caught and bowled:4; lbw:3; stumped:1
test,959833,Wes Agar,Wesley Austin Agar,Australia,all-rounder,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,959833,Wes Agar,Wesley Austin Agar,Australia,all-rounder,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,1076722,Will Sutherland,William James Sutherland,Australia,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,1076722,Will Sutherland,William James Sutherland,Australia,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,1050545,Xavier Bartlett,Xavier Colin Bartlett,Australia,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,1050545,Xavier Bartlett,Xavier Colin Bartlett,Australia,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,550137,Abu Hider,Abu Hider Rony,Bangladesh,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,550137,Abu Hider,Abu Hider Rony,Bangladesh,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,410763,Abu Jayed,Abu Jayed Chowdhury,Bangladesh,bowler,right,yes,pace,27,100,11,2.45,27.0,2,0,8,29.63,88,88.0,101,101,0,bowled:5; caught:5; run out:1
test,410763,Abu Jayed,Abu Jayed Chowdhury,Bangladesh,bowler,right,yes,spin,9,57,2,4.5,15.79,2,0,8,88.89,54,94.74,57,41,16,caught:1; lbw:1
test,935995,Afif Hossain,Afif Hossain Dhrubo,Bangladesh,all-rounder,left,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,935995,Afif Hossain,Afif Hossain Dhrubo,Bangladesh,all-rounder,left,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,1285154,Anamul Haque,Anamul Haque Bijoy,Bangladesh,batsman,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,1285154,Anamul Haque,Anamul Haque Bijoy,Bangladesh,batsman,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,270135,Ariful Haque,Ariful Haque,Bangladesh,bowler,right,yes,pace,18,48,1,18.0,37.5,3,0,12,66.67,40,83.33,48,48,0,caught:1
test,270135,Ariful Haque,Ariful Haque,Bangladesh,bowler,right,yes,spin,68,100,1,68.0,68.0,5,2,32,47.06,61,61.0,100,100,0,caught:1
test,926629,Hasan Mahmud,Hasan Mahmud,Bangladesh,bowler,right,yes,pace,52,150,8,6.5,34.67,5,0,20,38.46,125,83.33,150,143,7,bowled:1; caught:6; lbw:1
test,926629,Hasan Mahmud,Hasan Mahmud,Bangladesh,bowler,right,yes,spin,102,220,4,25.5,46.36,12,4,72,70.59,181,82.27,220,209,11,bowled:3; caught:1
test,990161,Hasan Murad,Hasan Murad,Bangladesh,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,990161,Hasan Murad,Hasan Murad,Bangladesh,bowler,right,yes,spin,27,48,2,13.5,56.25,5,0,20,74.07,37,77.08,48,48,0,caught:2
test,824541,Jaker Ali,Jaker Ali Anik,Bangladesh,wicketkeeper-batsman,right,yes,pace,248,360,6,41.33,68.89,29,6,152,61.29,251,69.72,366,311,55,bowled:1; caught:4; lbw:1
test,824541,Jaker Ali,Jaker Ali Anik,Bangladesh,wicketkeeper-batsman,right,yes,spin,89,231,5,17.8,38.53,7,0,28,31.46,171,74.03,231,231,0,caught:1; caught and bowled:1; lbw:1; stumped:2
test,375724,Kamrul Islam,Kamrul Islam Rabbi,Bangladesh,bowler,right,yes,pace,41,196,7,5.86,20.92,5,1,26,63.41,176,89.8,198,198,0,bowled:2; caught:3; lbw:2
test,375724,Kamrul Islam,Kamrul Islam Rabbi,Bangladesh,bowler,right,yes,spin,10,73,2,5.0,13.7,0,1,6,60.0,69,94.52,73,73,0,caught:1; caught and bowled:1
test,927619,Khaled Ahmed,Syed Khaled Ahmed,Bangladesh,bowler,right,yes,pace,31,108,11,2.82,28.7,4,1,22,70.97,95,87.96,109,109,0,bowled:5; caught:6
test,927619,Khaled Ahmed,Syed Khaled Ahmed,Bangladesh,bowler,right,yes,spin,24,62,7,3.43,38.71,2,2,20,83.33,54,87.1,62,62,0,caught:3; caught and bowled:1; lbw:2; run out:1
test,536936,Litton Das,Litton Kumar Das,Bangladesh,wicketkeeper-batsman,right,yes,pace,1488,2383,51,29.18,62.44,203,5,842,56.59,1694,71.09,2415,2367,48,bowled:13; caught:31; caught and bowled:1; lbw:6
test,536936,Litton Das,Litton Kumar Das,Bangladesh,wicketkeeper-batsman,right,yes,spin,1429,2555,35,40.83,55.93,150,13,678,47.45,1762,68.96,2567,2352,215,bowled:3; caught:26; caught and bowled:1; lbw:4; stumped:1
test,833087,Mahedi Hasan,Mahedi Hasan,Bangladesh,all-rounder,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,833087,Mahedi Hasan,Mahedi Hasan,Bangladesh,all-rounder,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,995037,Mahidul Ankon,Mahidul Islam Bhuiyan Ankon,Bangladesh,batsman,right,yes,pace,4,11,1,4.0,36.36,0,0,0,0.0,9,81.82,12,12,0,lbw:1
test,995037,Mahidul Ankon,Mahidul Islam Bhuiyan Ankon,Bangladesh,batsman,right,yes,spin,25,54,1,25.0,46.3,1,2,16,64.0,43,79.63,54,54,0,caught:1
test,1161381,Mahmudul Hasan,Mahmudul Hasan Joy,Bangladesh,batsman,right,yes,pace,548,1332,27,20.3,41.14,68,2,284,51.82,1069,80.26,1352,1326,26,bowled:4; caught:21; lbw:2
test,1161381,Mahmudul Hasan,Mahmudul Hasan Joy,Bangladesh,batsman,right,yes,spin,436,930,10,43.6,46.88,41,5,194,44.5,693,74.52,933,927,6,bowled:3; caught:6; lbw:1
test,629063,Mehidy Hasan Miraz,Mehidy Hasan Miraz,Bangladesh,all-rounder,right,yes,pace,865,1598,46,18.8,54.13,122,7,530,61.27,1225,76.66,1620,1563,57,bowled:3; caught:37; lbw:5; run out:1
test,629063,Mehidy Hasan Miraz,Mehidy Hasan Miraz,Bangladesh,all-rounder,right,yes,spin,1169,2333,37,31.59,50.11,111,17,546,46.71,1704,73.04,2339,2194,145,bowled:2; caught:21; caught and bowled:1; lbw:9; run out:1; stumped:3
test,269237,Mohammad Mithun,Mohammad Mithun,Bangladesh,batsman,right,yes,pace,160,438,10,16.0,36.53,19,0,76,47.5,357,81.51,441,441,0,bowled:1; caught:8; lbw:1
test,269237,Mohammad Mithun,Mohammad Mithun,Bangladesh,batsman,right,yes,spin,149,273,8,18.62,54.58,10,3,58,38.93,183,67.03,274,274,0,bowled:3; caught:5
test,990081,Mohammad Naim,Mohammad Naim Sheikh,Bangladesh,batsman,left,yes,pace,24,102,2,12.0,23.53,1,0,4,16.67,90,88.24,103,103,0,bowled:1; caught:1
test,990081,Mohammad Naim,Mohammad Naim Sheikh,Bangladesh,batsman,left,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,629070,Mohammad Saifuddin,Mohammad Saifuddin,Bangladesh,all-rounder,left,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,629070,Mohammad Saifuddin,Mohammad Saifuddin,Bangladesh,all-rounder,left,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,373696,Mominul Haque,Mominul Haque,Bangladesh,batsman,left,yes,pace,2130,4449,61,34.92,47.88,291,3,1182,55.49,3451,77.57,4503,4442,61,bowled:6; caught:42; caught and bowled:3; lbw:9; run out:1
test,373696,Mominul Haque,Mominul Haque,Bangladesh,batsman,left,yes,spin,2529,4162,58,43.6,60.76,242,16,1064,42.07,2708,65.06,4174,3907,267,bowled:5; caught:37; caught and bowled:1; lbw:14; run out:1
test,550133,Mosaddek Hossain,Mosaddek Hossain Saikat,Bangladesh,all-rounder,right,yes,pace,28,55,1,28.0,50.91,4,0,16,57.14,39,70.91,57,57,0,caught:1
test,550133,Mosaddek Hossain,Mosaddek Hossain Saikat,Bangladesh,all-rounder,right,yes,spin,85,221,4,21.25,38.46,8,2,44,51.76,176,79.64,221,221,0,caught:2; lbw:1; stumped:1
test,1012137,Mrittunjoy Chowdhury,Mohammad Mrittunjoy Chowdhury Nipun,Bangladesh,bowler,left,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,1012137,Mrittunjoy Chowdhury,Mohammad Mrittunjoy Chowdhury Nipun,Bangladesh,bowler,left,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,549950,Munim Shahriar,Munim Shahriar Jummon,Bangladesh,batsman,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,549950,Munim Shahriar,Munim Shahriar Jummon,Bangladesh,batsman,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,56029,Mushfiqur Rahim,Mohammad Mushfiqur Rahim,Bangladesh,wicketkeeper-batsman,right,yes,pace,2532,5973,81,31.26,42.39,344,8,1424,56.24,4758,79.66,6036,6035,1,bowled:23; caught:42; caught and bowled:1; lbw:14; obstructing the field:1
test,56029,Mushfiqur Rahim,Mohammad Mushfiqur Rahim,Bangladesh,wicketkeeper-batsman,right,yes,spin,3296,6010,66,49.94,54.84,321,26,1440,43.69,4125,68.64,6023,5697,326,bowled:13; caught:35; caught and bowled:1; lbw:12; run out:3; stumped:2
test,330902,Mustafizur Rahman,Mustafizur Rahman,Bangladesh,bowler,left,yes,pace,42,72,7,6.0,58.33,2,4,32,76.19,57,79.17,74,74,0,bowled:4; caught:3
test,330902,Mustafizur Rahman,Mustafizur Rahman,Bangladesh,bowler,left,yes,spin,23,86,7,3.29,26.74,1,1,10,43.48,74,86.05,86,86,0,bowled:1; caught:2; caught and bowled:1; lbw:3
test,1210511,Nahid Rana,Nahid Rana,Bangladesh,bowler,right,yes,pace,17,82,5,3.4,20.73,2,0,8,47.06,72,87.8,82,82,0,bowled:2; caught:3
test,1210511,Nahid Rana,Nahid Rana,Bangladesh,bowler,right,yes,spin,4,33,3,1.33,12.12,1,0,4,100.0,32,96.97,33,31,2,bowled:1; caught:1; lbw:1
test,348049,Nasum Ahmed,Nasum Ahmed,Bangladesh,bowler,left,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,348049,Nasum Ahmed,Nasum Ahmed,Bangladesh,bowler,left,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,932635,Nayeem Hasan,Mohammad Nayeem Hasan,Bangladesh,bowler,right,yes,pace,43,134,6,7.17,32.09,6,0,24,55.81,111,82.84,134,134,0,bowled:2; caught:3; lbw:1
test,932635,Nayeem Hasan,Mohammad Nayeem Hasan,Bangladesh,bowler,right,yes,spin,184,427,10,18.4,43.09,14,0,56,30.43,308,72.13,428,428,0,bowled:1; caught:7; lbw:1; stumped:1
test,410765,Nurul Hasan,Quazi Nurul Hasan Sohan,Bangladesh,wicketkeeper-batsman,right,yes,pace,326,501,12,27.17,65.07,44,3,194,59.51,359,71.66,506,506,0,caught:6; caught and bowled:1; lbw:5
test,410765,Nurul Hasan,Quazi Nurul Hasan Sohan,Bangladesh,wicketkeeper-batsman,right,yes,spin,105,166,7,15.0,63.25,11,2,56,53.33,118,71.08,166,166,0,caught:3; caught and bowled:1; lbw:1; stumped:2
test,1139511,Parvez Hossain Emon,Mohammad Parvez Hossain Emon,Bangladesh,batsman,left,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,1139511,Parvez Hossain Emon,Mohammad Parvez Hossain Emon,Bangladesh,batsman,left,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,1276980,Ripon Mondol,Ripon Mondol,Bangladesh,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,1276980,Ripon Mondol,Ripon Mondol,Bangladesh,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,1139523,Rishad Hossain,Mohammad Rishad Hossain,Bangladesh,all-rounder,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,1139523,Rishad Hossain,Mohammad Rishad Hossain,Bangladesh,all-rounder,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,300617,Rony Talukdar,Rony Talukdar,Bangladesh,batsman,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,300617,Rony Talukdar,Rony Talukdar,Bangladesh,batsman,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,373538,Sabbir Rahman,Mohammad Sabbir Rahman,Bangladesh,batsman,right,yes,pace,190,366,11,17.27,51.91,25,0,100,52.63,278,75.96,367,367,0,bowled:1; caught:9; lbw:1
test,373538,Sabbir Rahman,Mohammad Sabbir Rahman,Bangladesh,batsman,right,yes,spin,266,451,9,29.56,58.98,30,6,156,58.65,328,72.73,451,451,0,caught:3; lbw:4; stumped:2
test,821749,Saif Hassan,Mohammad Saif Hassan,Bangladesh,batsman,right,yes,pace,100,222,9,11.11,45.05,18,0,72,72.0,182,81.98,223,223,0,bowled:2; caught:5; caught and bowled:1; lbw:1
test,821749,Saif Hassan,Mohammad Saif Hassan,Bangladesh,batsman,right,yes,spin,59,85,2,29.5,69.41,9,2,48,81.36,66,77.65,85,85,0,caught:2
test,629057,Shadman Islam,Shadman Islam Anik,Bangladesh,batsman,left,yes,pace,854,1691,31,27.55,50.5,116,0,464,54.33,1286,76.05,1711,1671,40,bowled:3; caught:21; caught and bowled:1; lbw:6
test,629057,Shadman Islam,Shadman Islam Anik,Bangladesh,batsman,left,yes,spin,489,944,12,40.75,51.8,43,3,190,38.85,635,67.27,946,875,71,bowled:1; caught:6; lbw:5
test,56149,Shahadat Hossain,Shahadat Hossain Dipu,Bangladesh,batsman,right,yes,pace,219,441,26,8.42,49.66,33,1,138,63.01,349,79.14,447,447,0,bowled:7; caught:18; run out:1
test,56149,Shahadat Hossain,Shahadat Hossain Dipu,Bangladesh,batsman,right,yes,spin,163,394,13,12.54,41.37,17,4,92,56.44,313,79.44,395,395,0,bowled:5; caught:4; lbw:2; stumped:2
test,1161044,Shamim Hossain,Shamim Hossain Patwari,Bangladesh,batsman,left,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,1161044,Shamim Hossain,Shamim Hossain Patwari,Bangladesh,batsman,left,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,56125,Shohidul Islam,MD Shohidul Islam,Bangladesh,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,56125,Shohidul Islam,MD Shohidul Islam,Bangladesh,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,990039,Shoriful Islam,Mohammad Shoriful Islam,Bangladesh,bowler,left,yes,pace,88,140,11,8.0,62.86,11,1,50,56.82,101,72.14,143,143,0,bowled:3; caught:4; caught and bowled:2; lbw:2
test,990039,Shoriful Islam,Mohammad Shoriful Islam,Bangladesh,bowler,left,yes,spin,52,58,3,17.33,89.66,3,3,30,57.69,37,63.79,58,53,5,lbw:1; stumped:2
test,436677,Soumya Sarkar,Soumya Sarkar,Bangladesh,all-rounder,left,yes,pace,432,612,18,24.0,70.59,62,5,278,64.35,441,72.06,616,616,0,bowled:4; caught:14
test,436677,Soumya Sarkar,Soumya Sarkar,Bangladesh,all-rounder,left,yes,spin,341,653,10,34.1,52.22,41,4,188,55.13,486,74.43,653,653,0,bowled:1; caught:8; lbw:1
test,1163490,Sumon Khan,Sumon Khan,Bangladesh,bowler,left,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,1163490,Sumon Khan,Sumon Khan,Bangladesh,bowler,left,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,401057,Taijul Islam,Taijul Islam,Bangladesh,bowler,left,yes,pace,445,1015,39,11.41,43.84,53,0,212,47.64,786,77.44,1025,995,30,bowled:10; caught:21; hit wicket:1; lbw:6; run out:1
test,401057,Taijul Islam,Taijul Islam,Bangladesh,bowler,left,yes,spin,408,1145,41,9.95,35.63,40,2,172,42.16,918,80.17,1145,1130,15,bowled:11; caught:18; caught and bowled:3; lbw:7; run out:1; stumped:1
test,932665,Tanvir Islam,Tanvir Islam,Bangladesh,bowler,left,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,932665,Tanvir Islam,Tanvir Islam,Bangladesh,bowler,left,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,990023,Tanzid Hasan,Tanzid Hasan Tamim,Bangladesh,batsman,left,yes,pace,19,29,1,19.0,65.52,3,0,12,63.16,21,72.41,29,29,0,caught and bowled:1
test,990023,Tanzid Hasan,Tanzid Hasan Tamim,Bangladesh,batsman,left,yes,spin,0,1,0,,0.0,0,0,0,,1,100.0,1,0,1,
test,1139520,Tanzim Hasan Sakib,Tanzim Hasan Sakib,Bangladesh,all-rounder,right,yes,pace,9,23,0,,39.13,0,0,0,0.0,16,69.57,23,23,0,
test,1139520,Tanzim Hasan Sakib,Tanzim Hasan Sakib,Bangladesh,all-rounder,right,yes,spin,32,57,1,32.0,56.14,2,1,14,43.75,40,70.18,57,57,0,caught:1
test,538506,Taskin Ahmed,Taskin Ahmed,Bangladesh,bowler,left,yes,pace,217,382,15,14.47,56.81,26,3,122,56.22,280,73.3,386,376,10,bowled:4; caught:9; lbw:1; run out:1
test,538506,Taskin Ahmed,Taskin Ahmed,Bangladesh,bowler,left,yes,spin,81,191,10,8.1,42.41,5,2,32,39.51,147,76.96,193,187,6,bowled:1; caught:5; lbw:4
test,990031,Towhid Hridoy,Md Towhid Hridoy,Bangladesh,batsman,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
test,990031,Towhid Hridoy,Md Towhid Hridoy,Bangladesh,batsman,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
test,697059,Zakir Hasan,Mohammad Zakir Hasan,Bangladesh,batsman,left,yes,pace,268,616,15,17.87,43.51,37,1,154,57.46,491,79.71,618,608,10,bowled:5; caught:9; lbw:1
test,697059,Zakir Hasan,Mohammad Zakir Hasan,Bangladesh,batsman,left,yes,spin,229,456,7,32.71,50.22,25,2,112,48.91,322,70.61,456,449,7,bowled:1; caught:3; lbw:2; stumped:1
test,244497,Adil Rashid,Adil Usman Rashid,England,all-rounder,right,yes,pace,193,349,12,16.08,55.3,28,2,124,64.25,262,75.07,351,351,0,bowled:1; caught:8; lbw:3
test,244497,Adil Rashid,Adil Usman Rashid,England,all-rounder,right,yes,spin,312,806,14,22.29,38.71,29,2,128,41.03,630,78.16,806,735,71,bowled:1; caught:9; lbw:4
test,460756,Alex Lees,Alexander Zak Lees,England,bowler,left,yes,pace,401,944,15,26.73,42.48,56,0,224,55.86,762,80.72,945,914,31,bowled:5; caught:6; lbw:4
test,460756,Alex Lees,Alexander Zak Lees,England,bowler,left,yes,spin,52,107,3,17.33,48.6,3,1,18,34.62,75,70.09,107,107,0,caught:1; lbw:1; run out:1
test,521637,Ben Duckett,Ben Matthew Duckett,England,batsman,left,yes,pace,2127,2460,54,39.39,86.46,286,8,1192,56.04,1469,59.72,2488,2369,119,bowled:10; caught:36; lbw:7; run out:1
test,521637,Ben Duckett,Ben Matthew Duckett,England,batsman,left,yes,spin,847,967,22,38.5,87.59,99,10,456,53.84,541,55.95,969,764,205,bowled:6; caught:11; lbw:5
test,364788,Ben Foakes,Benjamin Thomas Foakes,England,wicketkeeper-batsman,right,yes,pace,497,873,19,26.16,56.93,66,0,264,53.12,632,72.39,883,847,36,bowled:4; caught:10; caught and bowled:1; lbw:3; run out:1
test,364788,Ben Foakes,Benjamin Thomas Foakes,England,wicketkeeper-batsman,right,yes,spin,642,1528,19,33.79,42.02,42,7,210,32.71,1114,72.91,1533,1490,43,bowled:5; caught:10; caught and bowled:1; lbw:1; stumped:2
