reason,name,deliveryCount
batter_not_in_player_json_output_list,MP Ainsworth,235
batter_not_in_player_json_output_list,SH Venugopal,235
batter_not_in_player_json_output_list,DDP D'Silva,234
batter_not_in_player_json_output_list,GEF Barnett,234
batter_not_in_player_json_output_list,N Senamontree,234
batter_not_in_player_json_output_list,A Mazvishaya,233
batter_not_in_player_json_output_list,ST Frohnmayer,233
batter_not_in_player_json_output_list,Iqbal Hossain,233
batter_not_in_player_json_output_list,S Cotter,233
batter_not_in_player_json_output_list,Bijeyata Kumari,233
batter_not_in_player_json_output_list,Jordan O'Brien,233
batter_not_in_player_json_output_list,M Nikolic,233
batter_not_in_player_json_output_list,D Ruynekova,233
batter_not_in_player_json_output_list,ZGF Foulkes,232
batter_not_in_player_json_output_list,J van Heerden,232
batter_not_in_player_json_output_list,K Mirpuri,232
batter_not_in_player_json_output_list,T Smith,232
batter_not_in_player_json_output_list,V Igbinedion,232
batter_not_in_player_json_output_list,R Dhar,231
batter_not_in_player_json_output_list,TS Erichsen,231
batter_not_in_player_json_output_list,Wang Huiying,231
batter_not_in_player_json_output_list,J Nyumbu,230
batter_not_in_player_json_output_list,D Ravu,230
batter_not_in_player_json_output_list,Akshay Homraj,230
batter_not_in_player_json_output_list,Harpreet Singh,230
batter_not_in_player_json_output_list,I Pandey,230
batter_not_in_player_json_output_list,KS Lokuarachchi,230
batter_not_in_player_json_output_list,J Jemison,230
batter_not_in_player_json_output_list,H Lin Oo,230
batter_not_in_player_json_output_list,ML Schutt,229
batter_not_in_player_json_output_list,ID Blackwell,229
batter_not_in_player_json_output_list,JAN Ngono,229
batter_not_in_player_json_output_list,A Reyes,229
batter_not_in_player_json_output_list,S Stephen,229
batter_not_in_player_json_output_list,Bilal Asif,228
batter_not_in_player_json_output_list,KO Meth,228
batter_not_in_player_json_output_list,AS van Beuge,228
batter_not_in_player_json_output_list,NK Tiwari,228
batter_not_in_player_json_output_list,Muhammad Siddiqui,228
batter_not_in_player_json_output_list,A Nehra,227
batter_not_in_player_json_output_list,Apsari Begam,227
batter_not_in_player_json_output_list,CN Onwuzulike,227
batter_not_in_player_json_output_list,Abhishek Ahuja,227
batter_not_in_player_json_output_list,KH Abe,227
batter_not_in_player_json_output_list,Viktoria Frey,227
batter_not_in_player_json_output_list,H Kerge,227
batter_not_in_player_json_output_list,CE Jacob,227
batter_not_in_player_json_output_list,GM Strydom,226
batter_not_in_player_json_output_list,Z Bimenyimana,226
batter_not_in_player_json_output_list,Idrees Ul Haque,226
batter_not_in_player_json_output_list,A Vaidya,226
batter_not_in_player_json_output_list,Suman Ghimire,226
batter_not_in_player_json_output_list,HS Baidwan,225
batter_not_in_player_json_output_list,SM Dhanusri,225
batter_not_in_player_json_output_list,TB Pawde,225
batter_not_in_player_json_output_list,J Jarvis,224
batter_not_in_player_json_output_list,G Obukor,224
batter_not_in_player_json_output_list,Awais Ahmed,224
batter_not_in_player_json_output_list,Sweeta Corda,224
batter_not_in_player_json_output_list,MR Gillespie,223
batter_not_in_player_json_output_list,AR Caddick,223
batter_not_in_player_json_output_list,S Verma,223
batter_not_in_player_json_output_list,M Veringmeier,223
batter_not_in_player_json_output_list,Ali Nayyer,223
batter_not_in_player_json_output_list,Taher Muhammad,223
batter_not_in_player_json_output_list,IY Mckeon,223
batter_not_in_player_json_output_list,MS Maker,223
batter_not_in_player_json_output_list,S Krisheta,223
bowler_not_in_metadata_or_player_json,Suhrawadi Shuvo,222
batter_not_in_player_json_output_list,D Bau,222
batter_not_in_player_json_output_list,RS Glen,222
batter_not_in_player_json_output_list,L Idambo,222
batter_not_in_player_json_output_list,J Miyaji,222
batter_not_in_player_json_output_list,ASF Sirah,222
batter_not_in_player_json_output_list,Saghar Manzoor,222
batter_not_in_player_json_output_list,F Utagushimaninde,222
batter_not_in_player_json_output_list,D Keulder,221
batter_not_in_player_json_output_list,C Munoz-Mills,221
batter_not_in_player_json_output_list,TM Macalou,221
batter_not_in_player_json_output_list,Yasar Haroon,221
batter_not_in_player_json_output_list,WNA Bucuane,221
batter_not_in_player_json_output_list,G Dempsey,220
batter_not_in_player_json_output_list,RP Yadav,220
batter_not_in_player_json_output_list,HJW Gardiner,220
batter_not_in_player_json_output_list,FRJ Coleman,220
batter_not_in_player_json_output_list,B Phelenyane,220
batter_not_in_player_json_output_list,SH Mohamedi,220
batter_not_in_player_json_output_list,Sameera Khan,220
batter_not_in_player_json_output_list,AJ Jabiri,220
batter_not_in_player_json_output_list,B Ito-Davis,220
batter_not_in_player_json_output_list,J Edness,219
batter_not_in_player_json_output_list,Sahir Naqash,219
batter_not_in_player_json_output_list,A Pusthay,219
batter_not_in_player_json_output_list,Muslim Yar,219
batter_not_in_player_json_output_list,AN Toube,219
batter_not_in_player_json_output_list,AB McDonald,218
batter_not_in_player_json_output_list,Qamar Mushtaque,218
batter_not_in_player_json_output_list,Yves Cyusa,218
batter_not_in_player_json_output_list,I Goordial-John,218
batter_not_in_player_json_output_list,T Mulepati,218
batter_not_in_player_json_output_list,D Mohammed,217
batter_not_in_player_json_output_list,J Maguire,217
batter_not_in_player_json_output_list,TSS Mackintosh,217
batter_not_in_player_json_output_list,Huang Zhuo,217
batter_not_in_player_json_output_list,E Solomon,217
batter_not_in_player_json_output_list,A Raza,217
batter_not_in_player_json_output_list,Rameesha Shahid,217
batter_not_in_player_json_output_list,AA Rahayu,217
batter_not_in_player_json_output_list,BM Pecic,217
batter_not_in_player_json_output_list,RA Austin,216
batter_not_in_player_json_output_list,D Gough,216
batter_not_in_player_json_output_list,Zeerak Chughtai,216
batter_not_in_player_json_output_list,DE Bollinger,215
batter_not_in_player_json_output_list,H Kaushik,215
batter_not_in_player_json_output_list,Muhammad Nadir,215
batter_not_in_player_json_output_list,Praveen Santhanakrishnan,215
bowler_not_in_metadata_or_player_json,Yuvraj Singh,214
batter_not_in_player_json_output_list,M Dillon,214
batter_not_in_player_json_output_list,C Chatonzwa,214
batter_not_in_player_json_output_list,BDH Stevens,214
batter_not_in_player_json_output_list,J Smits,214
batter_not_in_player_json_output_list,MC Sorensen,214
batter_not_in_player_json_output_list,HJ Jordaan,214
batter_not_in_player_json_output_list,N Mlaba,213
batter_not_in_player_json_output_list,Shawaal Zulfiqar,213
batter_not_in_player_json_output_list,B Murekatete,213
batter_not_in_player_json_output_list,A Turkmen,213
batter_not_in_player_json_output_list,TKP Rajapaksha,213
batter_not_in_player_json_output_list,M Choamba,213
bowler_not_in_metadata_or_player_json,Nazmul Hossain Shanto,212
batter_not_in_player_json_output_list,P Manning,212
batter_not_in_player_json_output_list,V Zimonjic,212
batter_not_in_player_json_output_list,Ilyas Ataullah,212
batter_not_in_player_json_output_list,S Crowie,212
batter_not_in_player_json_output_list,CN Kakuru,212
batter_not_in_player_json_output_list,DJ Vilas,211
batter_not_in_player_json_output_list,O Matsolo,211
batter_not_in_player_json_output_list,Nasrulla Rana,211
batter_not_in_player_json_output_list,Mirza Ahsan,211
batter_not_in_player_json_output_list,Musa Shaheen,211
batter_not_in_player_json_output_list,V Vasquez,211
batter_not_in_player_json_output_list,G Sesay,211
batter_not_in_player_json_output_list,E Duff,211
batter_not_in_player_json_output_list,TBM de Leede,210
batter_not_in_player_json_output_list,Qanita Jalil,210
batter_not_in_player_json_output_list,AM Ellis,210
batter_not_in_player_json_output_list,J Anderson,210
batter_not_in_player_json_output_list,M Sankoh,210
batter_not_in_player_json_output_list,Hassan Rasheed,210
batter_not_in_player_json_output_list,AE Paraam,210
batter_not_in_player_json_output_list,NMS Param,210
batter_not_in_player_json_output_list,WJ Cope,210
batter_not_in_player_json_output_list,Aaftab Alam Khan,209
batter_not_in_player_json_output_list,Sheikh Rasik,209
batter_not_in_player_json_output_list,S Vuni,209
batter_not_in_player_json_output_list,Md Ariyan,209
batter_not_in_player_json_output_list,Ziaur Rahman,208
batter_not_in_player_json_output_list,T Mupariwa,208
batter_not_in_player_json_output_list,S Chaturongrattana,208
batter_not_in_player_json_output_list,M Gill,208
batter_not_in_player_json_output_list,Adeeb Usmani,208
batter_not_in_player_json_output_list,P Pheko,208
batter_not_in_player_json_output_list,Waseem Yaqoob,208
batter_not_in_player_json_output_list,PB Gouge,208
batter_not_in_player_json_output_list,CM Carroll,208
batter_not_in_player_json_output_list,Dhiman Ghosh,207
batter_not_in_player_json_output_list,JV Harris,207
batter_not_in_player_json_output_list,Saeed Ahmed,207
batter_not_in_player_json_output_list,V Araa,206
batter_not_in_player_json_output_list,RM Farrell,205
batter_not_in_player_json_output_list,J Intan,205
batter_not_in_player_json_output_list,CJ Delany,205
batter_not_in_player_json_output_list,Abeera Waris,205
batter_not_in_player_json_output_list,STRA de Silva,205
batter_not_in_player_json_output_list,J Kominkova,205
batter_not_in_player_json_output_list,Robiul Islam,204
bowler_not_in_metadata_or_player_json,Ali Khan,204
batter_not_in_player_json_output_list,AJ Burger,204
batter_not_in_player_json_output_list,A Halbhavi,204
batter_not_in_player_json_output_list,VE Tembo,204
batter_not_in_player_json_output_list,S Paldon,204
batter_not_in_player_json_output_list,O Amarjargal,204
batter_not_in_player_json_output_list,E Vukusic,204
batter_not_in_player_json_output_list,K Srandeva,204
batter_not_in_player_json_output_list,Faisal Raza,204
batter_not_in_player_json_output_list,H Kala,203
batter_not_in_player_json_output_list,Kaleem Sana,203
batter_not_in_player_json_output_list,RA Herman,203
batter_not_in_player_json_output_list,Sanwar Hossain,203
batter_not_in_player_json_output_list,Ainool Hafizs,203
batter_not_in_player_json_output_list,C Miles,203
batter_not_in_player_json_output_list,DA Mehta,203
batter_not_in_player_json_output_list,AAP Rivero,203
batter_not_in_player_json_output_list,L Leisner,203
batter_not_in_player_json_output_list,V Hirlal,203
batter_not_in_player_json_output_list,RC Irani,202
batter_not_in_player_json_output_list,K McGill,202
batter_not_in_player_json_output_list,RD Pangestuti,202
batter_not_in_player_json_output_list,AC Sabino,202
batter_not_in_player_json_output_list,S Mathur,202
batter_not_in_player_json_output_list,S Sarandeva,202
batter_not_in_player_json_output_list,KB Patil,202
batter_not_in_player_json_output_list,RK Kleinveldt,201
batter_not_in_player_json_output_list,EMDY Munaweera,201
batter_not_in_player_json_output_list,Mohameed Taiwo,201
batter_not_in_player_json_output_list,P Murungi,201
batter_not_in_player_json_output_list,Tashi Phuntsho,201
batter_not_in_player_json_output_list,NM Salonen,201
batter_not_in_player_json_output_list,Mohamed Arief,200
batter_not_in_player_json_output_list,S Pillai,200
batter_not_in_player_json_output_list,S Glenn,199
batter_not_in_player_json_output_list,Amir Zaib,199
batter_not_in_player_json_output_list,C Bah,199
batter_not_in_player_json_output_list,Yusuf Ebrahim,199
batter_not_in_player_json_output_list,T Wangchuk,199
batter_not_in_player_json_output_list,Chaudhary Akram,199
batter_not_in_player_json_output_list,G Thakur,199
batter_not_in_player_json_output_list,B Waluma,199
batter_not_in_player_json_output_list,LK Bell,198
batter_not_in_player_json_output_list,Muhammed Manga,198
batter_not_in_player_json_output_list,F Malefula,198
batter_not_in_player_json_output_list,EAS Ferrary,198
batter_not_in_player_json_output_list,Manan Bashir,198
batter_not_in_player_json_output_list,AN Lascu,198
batter_not_in_player_json_output_list,A Mesarovic,198
batter_not_in_player_json_output_list,Saqlain Mushtaq,197
batter_not_in_player_json_output_list,DC Stovell,197
batter_not_in_player_json_output_list,Vinay Ravi,197
batter_not_in_player_json_output_list,Virk Ali,197
batter_not_in_player_json_output_list,RD de Sousa,197
batter_not_in_player_json_output_list,K Peddrick,197
batter_not_in_player_json_output_list,MA Nyabela,197
batter_not_in_player_json_output_list,S Burdekin,197
batter_not_in_player_json_output_list,IG Sharp,196
batter_not_in_player_json_output_list,V Jesrani,196
batter_not_in_player_json_output_list,SZ Vayani,196
batter_not_in_player_json_output_list,J Alegra,195
batter_not_in_player_json_output_list,Umar Nawaz,195
batter_not_in_player_json_output_list,Akhil Anil,195
batter_not_in_player_json_output_list,FFZ Nhaduate,195
batter_not_in_player_json_output_list,C Chukwuonye,194
batter_not_in_player_json_output_list,Awais Ahmad,194
batter_not_in_player_json_output_list,AM Phangiso,193
batter_not_in_player_json_output_list,C Aweko,193
batter_not_in_player_json_output_list,YS To,193
batter_not_in_player_json_output_list,Shahid Arshad,193
batter_not_in_player_json_output_list,M Vervitsioti,193
batter_not_in_player_json_output_list,L Sormus,193
batter_not_in_player_json_output_list,Christina Baret,192
batter_not_in_player_json_output_list,D Sabir,192
batter_not_in_player_json_output_list,Sonam,192
batter_not_in_player_json_output_list,Kashif Siddique,192
batter_not_in_player_json_output_list,T Trajkovic,192
batter_not_in_player_json_output_list,M Khojbariya,192
batter_not_in_player_json_output_list,AD Dore,192
batter_not_in_player_json_output_list,ZN Shabalala,192
batter_not_in_player_json_output_list,KM Leng,191
batter_not_in_player_json_output_list,WK McCallan,191
batter_not_in_player_json_output_list,H Agarwal,191
batter_not_in_player_json_output_list,CP Turkich,191
batter_not_in_player_json_output_list,Zain Ahmad,191
batter_not_in_player_json_output_list,P Thongsa,191
batter_not_in_player_json_output_list,Izaz Ali,191
batter_not_in_player_json_output_list,LN Rajbanshi,190
batter_not_in_player_json_output_list,MB Loye,190
