format,playerId,name,fullName,nationality,role,battingHand,hasCricsheetId,paceRuns,paceBalls,paceOuts,paceAverage,paceStrikeRate,paceFours,paceSixes,paceMetadataBowlerDeliveries,pacePlayerJsonBowlerDeliveries,spinRuns,spinBalls,spinOuts,spinAverage,spinStrikeRate,spinFours,spinSixes,spinMetadataBowlerDeliveries,spinPlayerJsonBowlerDeliveries
test,914523,Tevin Imlach,Tevin Adrian Imlach,West Indies,wicketkeeper,right,yes,40,196,3,13.33,20.41,5,0,200,0,96,208,6,16.0,46.15,8,2,179,29
test,274921,Veerasammy Permaul,Veerasammy Permaul,West Indies,bowler,right,yes,74,136,6,12.33,54.41,9,1,134,3,67,147,5,13.4,45.58,8,1,147,0
test,399276,Vishaul Singh,Vishaul Anthony Singh,West Indies,bowler,left,yes,31,108,5,6.2,28.7,3,0,110,0,32,88,1,32.0,36.36,1,0,89,0
test,431902,Yannic Cariah,Yannic Cariah,West Indies,bowler,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
test,1420097,Zishan Motara,Zishan Motara,West Indies,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
test,596456,Ainsley Ndlovu,Ainsley Ndlovu,Zimbabwe,bowler,right,yes,0,21,3,0.0,0.0,0,0,21,0,9,19,1,9.0,47.37,2,0,19,0
test,910695,Ben Curran,Benjamin Jack Curran,Zimbabwe,batsman,left,yes,121,266,5,24.2,45.49,13,0,269,0,84,179,4,21.0,46.93,10,1,79,100
test,827051,Blessing Muzarabani,Blessing Muzarabani,Zimbabwe,all-rounder,right,yes,89,129,7,12.71,68.99,16,0,118,11,128,277,10,12.8,46.21,13,5,219,58
test,696127,Brad Evans,Brad Evans,Zimbabwe,all-rounder,right,yes,7,9,1,7.0,77.78,1,0,9,0,0,7,1,0.0,0.0,0,0,7,0
test,806239,Brandon Mavuta,Brandon Anesu Mavuta,Zimbabwe,all-rounder,right,yes,34,76,1,34.0,44.74,5,0,76,0,48,130,6,8.0,36.92,6,1,117,13
test,55814,Brendan Taylor,Brendan Ross Murray Taylor,Zimbabwe,wicketkeeper-batsman,right,yes,829,1592,23,36.04,52.07,100,3,1605,0,1161,1748,28,41.46,66.42,109,18,1574,175
test,1071484,Brian Bennett,Brian John Bennett,Zimbabwe,batsman,right,yes,232,341,10,23.2,68.04,41,0,347,0,106,156,4,26.5,67.95,14,1,102,54
test,672775,Carl Mumba,Carl Tapfuma Mumba,Zimbabwe,bowler,right,yes,11,31,0,,35.48,1,0,31,0,14,76,3,4.67,18.42,2,0,76,0
test,55354,Chamunorwa Chibhabha,Chamunorwa Justice Chibhabha,Zimbabwe,all-rounder,right,yes,114,300,6,19.0,38.0,18,0,300,0,51,129,3,17.0,39.53,5,0,129,0
test,1045883,Clive Madande,Clive Madande,Zimbabwe,wicketkeeper,right,yes,0,6,0,,0.0,0,0,6,0,10,25,2,5.0,40.0,1,0,25,0
test,55412,Craig Ervine,Craig Richard Ervine,Zimbabwe,batsman,left,yes,643,1525,19,33.84,42.16,82,1,1478,57,957,1772,32,29.91,54.01,99,10,1706,68
test,946517,Dion Myers,Dion Nephy Myers,Zimbabwe,batsman,right,yes,61,166,4,15.25,36.75,9,0,143,23,71,187,2,35.5,37.97,0,3,125,62
test,392945,Donald Tiripano,Donald Tatenda Tiripano,Zimbabwe,all-rounder,right,yes,181,587,7,25.86,30.83,25,0,587,0,210,653,12,17.5,32.16,23,1,589,64
test,728085,Ernest Masuku,Ernest Masuku,Zimbabwe,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
test,232438,Gary Ballance,Gary Simon Ballance,Zimbabwe,batsman,left,yes,823,1716,20,41.15,47.96,122,0,1750,0,622,1327,16,38.88,46.87,54,10,1274,55
test,55346,Graeme Cremer,Alexander Graeme Cremer,Zimbabwe,all-rounder,right,yes,247,644,9,27.44,38.35,30,0,649,0,289,953,17,17.0,30.33,17,2,954,0
test,465327,Innocent Kaia,Innocent Kaia,Zimbabwe,batsman,right,yes,120,176,2,60.0,68.18,17,0,176,0,52,111,2,26.0,46.85,6,0,111,0
test,722313,John Masara,John Kumbirai Masara,Zimbabwe,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
test,596376,Joylord Gumbie,Joylord Gumbie,Zimbabwe,wicketkeeper,right,yes,73,144,2,36.5,50.69,10,0,145,0,0,0,0,,,0,0,0,0
test,453274,Kevin Kasuza,Kevin Tatenda Kasuza,Zimbabwe,bowler,right,yes,90,361,6,15.0,24.93,8,0,362,0,71,172,2,35.5,41.28,5,2,167,5
test,696135,Kundai Matigimu,Kundai Matigimu,Zimbabwe,bowler,right,yes,0,3,1,0.0,0.0,0,0,0,3,0,7,1,0.0,0.0,0,0,7,0
test,541224,Luke Jongwe,Luke Mafuwa Jongwe,Zimbabwe,all-rounder,right,yes,40,67,2,20.0,59.7,7,0,68,0,11,14,0,,78.57,2,0,0,14
test,951781,Milton Shumba,Milton Shumba,Zimbabwe,batsman,left,yes,29,109,1,29.0,26.61,5,0,109,0,52,127,5,10.4,40.94,8,0,62,65
test,1122851,Mohammad Akram,Mohammad Faraz Akram,Zimbabwe,bowler,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
test,1409283,Newman Nyamhuri,Newman Takudzwa Nyamhuri,Zimbabwe,bowler,right,yes,4,20,2,2.0,20.0,0,0,20,0,14,44,2,7.0,31.82,1,0,44,0
test,696145,Nicholas Welch,Nicholas Roy Welch,Zimbabwe,bowler,right,yes,174,420,8,21.75,41.43,19,1,397,30,129,281,5,25.8,45.91,10,4,255,26
test,493753,Nyasha Mayavo,Nyasha Prince Mayavo,Zimbabwe,bowler,right,yes,26,46,0,,56.52,4,0,46,0,36,65,4,9.0,55.38,5,1,57,8
test,232442,Prince Masvaure,Prince Spencer Masvaure,Zimbabwe,bowler,left,yes,212,597,9,23.56,35.51,30,0,591,9,127,337,6,21.17,37.69,11,1,337,0
test,293831,Regis Chakabva,Regis Wiriranai Chakabva,Zimbabwe,wicketkeeper-batsman,right,yes,336,936,10,33.6,35.9,34,0,942,0,564,1441,24,23.5,39.14,49,5,1285,156
test,806241,Richard Ngarava,Richard Ngarava,Zimbabwe,bowler,left,yes,49,88,5,9.8,55.68,6,0,88,0,63,139,6,10.5,45.32,5,2,104,35
test,235516,Richmond Mutumbami,Richmond Mutumbami,Zimbabwe,wicketkeeper-batsman,right,yes,54,82,5,10.8,65.85,9,0,84,0,127,289,4,31.75,43.94,14,1,289,0
test,392946,Roy Kaia,Roy Kaia,Zimbabwe,bowler,right,yes,34,86,5,6.8,39.53,5,0,86,0,11,46,1,11.0,23.91,1,0,4,42
test,495964,Ryan Burl,Ryan Ponsonby Burl,Zimbabwe,all-rounder,left,yes,4,18,1,4.0,22.22,1,0,18,0,0,0,0,,,0,0,0,0
test,299572,Sikandar Raza,Sikandar Raza Butt,Zimbabwe,all-rounder,right,yes,342,694,10,34.2,49.28,42,1,698,0,704,1219,22,32.0,57.75,67,12,1131,88
test,946507,Tadiwanashe Marumani,Tadiwanashe Marumani,Zimbabwe,wicketkeeper-batsman,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
test,722321,Tafadzwa Tsiga,Tafadzwa Emmanuel Tsiga,Zimbabwe,wicketkeeper,right,yes,121,229,5,24.2,52.84,20,0,222,8,56,241,7,8.0,23.24,3,0,230,11
test,493765,Takudzwanashe Kaitano,Takudzwanashe Kaitano,Zimbabwe,bowler,right,yes,95,263,5,19.0,36.12,13,0,232,32,72,313,3,24.0,23.0,6,0,179,134
test,1059122,Tanaka Chivanga,Tanaka Lance Chivanga,Zimbabwe,bowler,right,yes,6,74,3,2.0,8.11,0,0,68,7,61,134,7,8.71,45.52,6,3,134,0
test,1037845,Tanunurwa Makoni,Tanunurwa V Makoni,Zimbabwe,bowler,right,yes,41,104,3,13.67,39.42,6,0,105,0,2,19,1,2.0,10.53,0,0,19,0
test,453321,Tapiwa Mufudza,Tapiwa Mufudza,Zimbabwe,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
test,596375,Tarisai Musakanda,Tarisai Kenneth Musakanda,Zimbabwe,batsman,right,yes,58,118,3,19.33,49.15,8,0,118,0,13,47,2,6.5,27.66,0,1,13,34
test,1258606,Tashinga Musekiwa,Tashinga Musekiwa,Zimbabwe,batsman,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
test,425639,Tendai Chatara,Tendai Larry Chatara,Zimbabwe,all-rounder,right,yes,15,26,4,3.75,57.69,3,0,26,0,70,144,10,7.0,48.61,11,1,144,0
test,235519,Tendai Chisoro,Tendai Sam Chisoro,Zimbabwe,all-rounder,left,yes,14,42,5,2.8,33.33,2,0,42,0,8,8,0,,100.0,2,0,0,8
test,235524,Timycen Maruma,Timycen Hlahla Maruma,Zimbabwe,batsman,right,yes,23,88,3,7.67,26.14,3,0,90,0,45,85,4,11.25,52.94,5,0,78,7
test,713811,Tinashe Kamunhukamwe,Tinashe Stephen Kamunhukamwe,Zimbabwe,batsman,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
test,1360042,Tinotenda Maposa,Tinotenda Tinashe Maposa,Zimbabwe,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
test,1122853,Tony Munyonga,Tony Tanaka Munyonga,Zimbabwe,batsman,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
test,1038205,Trevor Gwandu,Trevor Wesley Gwandu,Zimbabwe,bowler,right,yes,12,28,1,12.0,42.86,1,0,28,0,8,69,0,,11.59,0,0,69,0
test,453277,Victor Nyauchi,Victor Munyaradzi Nyauchi,Zimbabwe,bowler,right,yes,51,79,3,17.0,64.56,9,0,80,0,26,117,5,5.2,22.22,1,0,67,50
test,1122854,Vincent Masekesa,Vincent Masekesa,Zimbabwe,bowler,right,yes,23,105,3,7.67,21.9,2,0,83,22,14,46,2,7.0,30.43,1,0,34,12
test,571703,Wellington Masakadza,Wellington Pedzisai Masakadza,Zimbabwe,all-rounder,left,yes,71,175,1,71.0,40.57,9,0,140,37,88,347,11,8.0,25.36,7,3,252,95
test,938959,Wessly Madhevere,Wessly Nyasha Madhevere,Zimbabwe,all-rounder,right,yes,88,199,7,12.57,44.22,9,0,185,14,134,264,4,33.5,50.76,13,2,228,36
odi,1326798,AM Ghazanfar,AM Ghazanfar,Afghanistan,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,1059030,Abdul Malik,Abdul Malik,Afghanistan,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,974173,Abdul Noori,Abdul Wasi Noori,Afghanistan,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,420402,Afsar Zazai,Afsar Khan Zazai,Afghanistan,wicketkeeper,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,402245,Amir Hamza,Amir Hamza,Afghanistan,all-rounder,,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,819429,Azmatullah Omarzai,Azmatullah Omarzai,Afghanistan,all-rounder,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,1174726,Bilal Sami,Bilal Sami,Afghanistan,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,819441,Darwish Rasooli,Darwish Rasooli,Afghanistan,batsman,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,568136,Fareed Malik,Fareed Ahmad Malik,Afghanistan,bowler,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,976429,Farmanullah Safi,Farmanullah Safi,Afghanistan,bowler,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,974175,Fazalhaq Farooqi,Fazalhaq Farooqi,Afghanistan,all-rounder,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,352048,Gulbadin Naib,Gulbadin Naib,Afghanistan,all-rounder,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,311427,Hamid Hassan,Hamid Hassan,Afghanistan,all-rounder,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,440970,Hashmatullah Shahidi,Hashmatullah Shahidi,Afghanistan,batsman,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,921509,Ibrahim Zadran,Ibrahim Zadran,Afghanistan,batsman,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,1276922,Ijaz Ahmadzai,Ijaz Ahmad Ahmadzai,Afghanistan,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,935553,Ikram Alikhil,Ikram Alikhil,Afghanistan,wicketkeeper,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,1094444,Ismat Alam,Ismat Alam,Afghanistan,all-rounder,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,793467,Karim Janat,Karim Janat,Afghanistan,all-rounder,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,1196075,Khalil Gurbaz,Khalil Gurbaz,Afghanistan,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,308235,Mohammad Ahmadi,Mohammad Javed Ahmadi,Afghanistan,all-rounder,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,440968,Mohammad Ahmadzai,Mohammad Yamin Ahmadzai,Afghanistan,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,1076579_SPLIT_T20_UNKNOWN,Mohammad Ishaq,Mohammad Ishaq,Afghanistan,batsman,,no,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,25913,Mohammad Nabi,Mohammad Nabi,Afghanistan,all-rounder,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,1174749,Mohammad Safi,Mohammad Saleem Safi,Afghanistan,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,1276921,Mohammad Zadran,Mohammad Naveed Zadran,Afghanistan,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,974109,Mujeeb Rahman,Mujeeb Ur Rahman,Afghanistan,all-rounder,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,633399,Munir Ahmad,Munir Ahmad,Afghanistan,batsman,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,524049,Najibullah Zadran,Najibullah Zadran,Afghanistan,batsman,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,1199434,Nangeyalia Kharote,Nangeyalia Kharote,Afghanistan,bowler,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,524048,Nasir Jamal,Nasir Jamal,Afghanistan,batsman,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,793447,Naveen-ul-Haq Murid,Naveen-ul-Haq Murid,Afghanistan,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,913843,Nijat Masood,Nijat Masood,Afghanistan,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,1182529,Noor Lakanwal,Noor Ahmad Lakanwal,Afghanistan,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,318340,Noor Zadran,Noor Ali Zadran,Afghanistan,batsman,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,914171,Qais Kamawal,Qais Ahmad Kamawal,Afghanistan,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,974087,Rahmanullah Gurbaz,Rahmanullah Gurbaz,Afghanistan,wicketkeeper-batsman,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,533956,Rahmat Zurmatai,Rahmat Shah Zurmatai,Afghanistan,all-rounder,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,793463,Rashid Khan,Rashid Khan,Afghanistan,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,1061090,Riaz Hassan,Riaz Hassan,Afghanistan,batsman,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,976571,Said Mehboob,Said Bahir Shah Mehboob,Afghanistan,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,318339,Samiullah Shinwari,Samiullah Shinwari,Afghanistan,all-rounder,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,524050,Sayed Shirzad,Sayed Ahmad Shirzad,Afghanistan,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,1161050,Sediqullah Atal,Sediqullah Atal,Afghanistan,batsman,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,633366,Shahidullah Kamal,Shahidullah Kamal,Afghanistan,bowler,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,633362,Sharafuddin Ashraf,Sharafuddin Ashraf,Afghanistan,all-rounder,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,711559,Usman Ghani,Usman Ghani,Afghanistan,batsman,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,973945,Wafadar Momand,Wafadar Momand,Afghanistan,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,1364157,Wafiullah Tarakhil,Wafiullah Tarakhil,Afghanistan,batsman,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,712219,Zahir Pakteen,Zahir Khan Pakteen,Afghanistan,bowler,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,633374,Zia-ur-Rehman Akbar,Zia-ur-Rehman Akbar,Afghanistan,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,1015437,Zubairullah Akbari,Zubairullah Akbari,Afghanistan,bowler,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,1124283,Aaron Hardie,Aaron Mark Hardie,Australia,bowler,right,yes,80,87,7,11.43,91.95,8,2,78,11,100,137,4,25.0,72.99,8,0,123,15
odi,379504,Adam Zampa,Adam Zampa,Australia,bowler,right,yes,263,369,27,9.74,71.27,21,2,380,5,126,226,8,15.75,55.75,12,0,205,25
odi,326434,Alex Carey,Alex Tyson Carey,Australia,wicketkeeper-batsman,left,yes,1214,1407,31,39.16,86.28,123,9,1359,90,1055,1114,33,31.97,94.7,96,14,1072,62
odi,505120,Ashton Agar,Ashton Charles Agar,Australia,all-rounder,left,yes,195,214,6,32.5,91.12,17,3,216,10,125,170,7,17.86,73.53,11,1,170,1
odi,500268,Ashton Turner,Ashton James Turner,Australia,bowler,right,yes,75,66,3,25.0,113.64,3,4,67,0,81,82,3,27.0,98.78,5,3,86,0
odi,381329,Beau Webster,Beau Jacob Webster,Australia,all-rounder,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,679567,Ben Dwarshuis,Benjamin James Dwarshuis,Australia,bowler,left,yes,15,17,1,15.0,88.24,2,0,17,0,46,75,2,23.0,61.33,2,2,71,5
odi,603410,Ben McDermott,Benjamin Reginald McDermott,Australia,batsman,right,yes,103,159,4,25.75,64.78,10,1,121,40,120,119,1,120.0,100.84,9,4,92,27
odi,533042,Billy Stanlake,Billy James Stanlake,Australia,bowler,left,yes,1,12,1,1.0,8.33,0,0,12,0,3,17,2,1.5,17.65,0,0,17,0
odi,931603,Brendan Doggett,Brendan James Doggett,Australia,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,501011,Cameron Bancroft,Cameron Timothy Bancroft,Australia,batsman,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,1076713,Cameron Green,Cameron Green,Australia,all-rounder,right,yes,448,450,7,64.0,99.56,43,11,399,67,444,592,11,40.36,75.0,27,12,537,65
odi,787073,Chris Green,Christopher James Green,Australia,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,1210488,Cooper Connolly,Cooper Connolly,Australia,all-rounder,left,yes,77,119,2,38.5,64.71,8,1,129,0,55,71,3,18.33,77.46,4,1,61,10
odi,325026,Glenn Maxwell,Glenn James Maxwell,Australia,all-rounder,right,yes,1943,1575,65,29.89,123.37,207,59,1616,20,1503,1190,39,38.54,126.3,123,73,1195,12
odi,499660,Gurinder Sandhu,Gurinder Singh Sandhu,Australia,bowler,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,1088610,Jack Edwards,Jack Richard Edwards,Australia,all-rounder,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,570854,Jack Wildermuth,Jack David Wildermuth,Australia,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,1168049,Jake Fraser-McGurk,Jake Matthew Fraser-McGurk,Australia,batsman,right,yes,97,71,7,13.86,136.62,13,4,75,0,1,2,0,,50.0,0,0,2,0
odi,781285,Jake Weatherald,Jake Beath Weatherald,Australia,batsman,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,533043,James Muirhead,James Matthew Muirhead,Australia,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,272477,Jason Behrendorff,Jason Paul Behrendorff,Australia,bowler,right,yes,18,21,3,6.0,85.71,0,0,16,5,0,0,0,,,0,0,0,0
odi,774223,Jhye Richardson,Jhye Avon Richardson,Australia,bowler,right,yes,64,63,3,21.33,101.59,7,0,64,0,20,31,2,10.0,64.52,1,0,31,0
odi,288284,Josh Hazlewood,Josh Reginald Hazlewood,Australia,bowler,left,yes,91,116,5,18.2,78.45,12,0,117,0,44,47,3,14.67,93.62,2,3,49,0
odi,662235,Josh Inglis,Joshua Patrick Inglis,Australia,wicketkeeper-batsman,right,yes,554,512,19,29.16,108.2,65,19,506,23,360,399,10,36.0,90.23,29,4,348,57
odi,1124282,Josh Philippe,Joshua Ryan Philippe,Australia,batsman,right,yes,77,89,2,38.5,86.52,9,3,87,4,25,29,2,12.5,86.21,2,1,30,0
odi,272262,Kane Richardson,Kane William Richardson,Australia,bowler,right,yes,64,48,2,32.0,133.33,7,3,49,0,11,19,2,5.5,57.89,0,1,20,0
odi,505110,Kurtis Patterson,Kurtis Robert Patterson,Australia,batsman,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,1125317,Lance Morris,Lance Richard Thomas Morris,Australia,bowler,right,yes,0,2,1,0.0,0.0,0,0,2,0,0,0,0,,,0,0,0,0
odi,1076376,Liam Scott,Liam Alexander Hamilton Scott,Australia,all-rounder,right,yes,1,3,1,1.0,33.33,0,0,3,0,1,1,0,,100.0,0,0,1,0
odi,1393948,Mahli Beardman,Mahli Beardman,Australia,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,434813,Marcus Harris,Marcus Sinclair Harris,Australia,batsman,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,325012,Marcus Stoinis,Marcus Peter Stoinis,Australia,all-rounder,right,yes,799,884,30,26.63,90.38,87,20,840,70,658,662,21,31.33,99.4,44,28,667,4
odi,787987,Marnus Labuschagne,Marnus Labuschagne,Australia,batsman,right,yes,867,1048,25,34.68,82.73,85,1,985,93,1015,1219,30,33.83,83.26,70,9,1201,30
odi,774219,Matthew Kuhnemann,Matthew Paul Kuhnemann,Australia,bowler,left,yes,24,39,4,6.0,61.54,3,0,42,0,30,56,0,,53.57,2,0,45,12
odi,722303,Matthew Renshaw,Matthew Thomas Renshaw,Australia,batsman,left,yes,88,89,1,88.0,98.88,6,2,76,15,129,146,5,25.8,88.36,6,1,119,30
odi,605575,Matthew Short,Matthew William Short,Australia,batsman,right,yes,289,290,13,22.23,99.66,37,9,281,14,153,219,6,25.5,69.86,8,1,186,33
odi,376169,Michael Neser,Michael Gertges Neser,Australia,bowler,right,yes,7,17,3,2.33,41.18,0,0,12,5,4,12,1,4.0,33.33,0,0,12,0
odi,272450,Mitchell Marsh,Mitchell Ross Marsh,Australia,all-rounder,right,yes,1782,1656,53,33.62,107.61,180,77,1630,78,1192,1480,23,51.83,80.54,96,23,1430,61
odi,1213979,Mitchell Owen,Mitchell J Owen,Australia,bowler,right,yes,20,10,1,20.0,200.0,1,2,10,0,17,17,1,17.0,100.0,1,1,18,0
odi,311592,Mitchell Starc,Mitchell Aaron Starc,Australia,all-rounder,left,yes,411,482,33,12.45,85.27,36,7,480,16,156,243,11,14.18,64.2,7,7,253,0
odi,590326,Mitchell Swepson,Mitchell Joseph Swepson,Australia,bowler,right,yes,2,2,1,2.0,100.0,0,0,2,0,0,0,0,,,0,0,0,0
odi,826915,Nathan Ellis,Nathan Ellis,Australia,bowler,right,yes,75,72,8,9.38,104.17,5,4,70,7,53,82,3,17.67,64.63,3,2,76,6
odi,272279,Nathan Lyon,Nathan Michael Lyon,Australia,bowler,right,yes,34,48,2,17.0,70.83,2,1,48,0,31,29,2,15.5,106.9,4,0,29,0
odi,1124290,Nathan McSweeney,Nathan A McSweeney,Australia,batsman,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,1418371,Oliver Peake,Oliver John Peake,Australia,all-rounder,left,yes,24,26,1,24.0,92.31,2,1,26,0,21,35,2,10.5,60.0,1,1,25,10
odi,489889,Pat Cummins,Patrick James Cummins,Australia,all-rounder,right,yes,362,407,27,13.41,88.94,36,7,399,24,143,206,8,17.88,69.42,4,5,192,16
odi,961713,Riley Meredith,Riley Patrick Meredith,Australia,bowler,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,1393951,Sam Konstas,Sam Konstas,Australia,batsman,right,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,826679,Samuel Heazlett,Samuel Daly Heazlett,Australia,batsman,left,yes,1,4,1,1.0,25.0,0,0,4,0,3,7,0,,42.86,0,0,7,0
odi,446548,Scott Boland,Scott Michael Boland,Australia,bowler,right,yes,8,13,1,8.0,61.54,0,0,13,0,0,3,1,0.0,0.0,0,0,3,0
odi,398666,Sean Abbott,Sean Anthony Abbott,Australia,all-rounder,right,yes,284,259,11,25.82,109.65,24,11,241,27,88,126,7,12.57,69.84,8,2,113,13
odi,1123718,Spencer Johnson,Spencer Henry Johnson,Australia,bowler,left,yes,12,12,0,,100.0,2,0,12,0,0,2,1,0.0,0.0,0,0,1,1
odi,267192,Steven Smith,Steven Peter Devereux Smith,Australia,batsman,right,yes,3225,3695,79,40.82,87.28,345,29,3726,71,2091,2430,40,52.27,86.05,136,25,2441,26
odi,1170471,Tanveer Sangha,Tanveer Singh Sangha,Australia,bowler,right,yes,1,7,2,0.5,14.29,0,0,7,0,5,17,0,,29.41,0,0,7,10
odi,892749,Tim David,Timothy Hays David,Australia,batsman,right,yes,40,37,3,13.33,108.11,3,3,34,6,5,16,1,5.0,31.25,0,0,16,0
odi,1193685,Todd Murphy,Todd Raymond Murphy,Australia,bowler,left,yes,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0
odi,530011,Travis Head,Travis Michael Head,Australia,batsman,left,yes,1881,1621,44,42.75,116.04,263,40,1572,101,1008,1114,23,43.83,90.48,71,30,1087,38
